Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000749	0.801478	60.863333	79.570000	
0.000179	0.230086	89.400000	93.020000	
0.000105	0.164588	93.795000	95.080000	
0.000078	0.138791	95.415000	95.720000	
0.000064	0.122759	96.246667	96.340000	
0.000055	0.093797	96.770000	97.030000	
0.000048	0.088799	97.160000	97.220000	
0.000044	0.083744	97.408333	97.460000	
0.000040	0.067696	97.628333	97.830000	
0.000036	0.068491	97.841667	97.830000	
0.000034	0.063890	97.960000	97.950000	
0.000032	0.058260	98.098333	98.100000	
0.000030	0.054092	98.231667	98.250000	
0.000028	0.054461	98.300000	98.210000	
0.000027	0.054733	98.413333	98.230000	
