Train Loss	Valid Loss	Train Acc.	Valid Acc.	Grad Norm	Noise Record	
0.000763	424.673844	11.758000	10.000000	14.386027	0.001000	
0.000659	0.024172	10.944000	10.400000	1.662809	0.001000	
0.000598	0.002444	12.976000	14.940000	0.488932	0.001000	
0.000575	0.002199	16.590000	17.720000	0.699986	0.001000	
0.000535	0.002087	20.984000	21.800000	0.899802	0.001000	
0.000522	0.001992	23.524000	23.420000	0.780831	0.001000	
0.000510	0.001917	25.616000	26.890000	1.247788	0.001000	
0.000489	0.002015	28.850000	25.070000	2.302956	0.001000	
0.000503	0.001958	29.018000	28.070000	2.479334	0.001000	
0.000474	0.001797	31.520000	32.450000	1.355520	0.001000	
0.000455	0.001698	34.250000	36.510000	2.132929	0.001000	
0.000435	0.001705	37.364000	37.160000	2.288001	0.001000	
0.000419	0.001570	39.768000	41.010000	3.240362	0.001000	
0.000407	0.001558	41.900000	42.720000	3.474409	0.001000	
0.000388	0.001527	45.228000	43.820000	2.837535	0.001000	
0.000381	0.001466	46.534000	46.670000	4.059250	0.001000	
0.000363	0.001467	48.848000	45.930000	3.281983	0.001000	
0.000344	0.001372	51.772000	49.790000	3.400852	0.001000	
0.000335	0.001289	53.158000	53.000000	3.916492	0.001000	
0.000325	0.001315	54.848000	52.890000	3.813726	0.001000	
0.000317	0.001223	56.184000	55.970000	3.793337	0.001000	
0.000300	0.001365	58.674000	51.340000	3.644557	0.001000	
0.000288	0.001156	60.158000	59.270000	3.573930	0.001000	
0.000276	0.001148	61.872000	58.850000	3.848722	0.001000	
0.000263	0.001023	63.934000	63.740000	3.712180	0.001000	
0.000255	0.001350	65.144000	54.300000	3.791841	0.001000	
0.000257	0.001037	64.954000	64.410000	4.078649	0.001000	
0.000243	0.001167	66.892000	61.480000	3.549675	0.001000	
0.000232	0.000978	68.180000	66.650000	3.343424	0.001000	
0.000224	0.000866	69.616000	69.350000	3.343277	0.001000	
0.000214	0.000923	70.434000	68.260000	3.304366	0.001000	
0.000213	0.001011	70.728000	65.160000	3.574239	0.001000	
0.000209	0.000942	71.436000	68.000000	3.600848	0.001000	
0.000204	0.000872	72.216000	70.160000	3.648154	0.001000	
0.000199	0.000898	73.010000	68.810000	3.430122	0.001000	
0.000189	0.001148	74.146000	63.400000	3.144848	0.001000	
0.000190	0.000825	74.070000	71.760000	3.546212	0.001000	
0.000185	0.000847	74.930000	70.300000	3.437307	0.001000	
0.000177	0.000758	75.956000	74.100000	3.111640	0.001000	
0.000174	0.000743	76.130000	74.760000	3.367960	0.001000	
0.000170	0.000755	76.970000	74.590000	3.219500	0.001000	
0.000165	0.000852	77.768000	72.310000	3.165471	0.001000	
0.000161	0.000753	78.332000	74.650000	3.027207	0.001000	
0.000157	0.000813	78.728000	73.170000	3.173038	0.001000	
0.000155	0.000742	79.146000	75.670000	3.151847	0.001000	
0.000152	0.000778	79.138000	73.990000	3.286689	0.001000	
0.000151	0.000700	79.744000	76.540000	3.151198	0.001000	
0.000148	0.000687	80.216000	76.970000	3.042955	0.001000	
0.000144	0.000755	80.598000	74.820000	3.008430	0.001000	
0.000141	0.000802	81.028000	74.280000	2.925971	0.001000	
0.000145	0.000730	80.646000	75.910000	3.466959	0.001000	
0.000137	0.000657	81.510000	77.850000	2.670246	0.001000	
0.000133	0.000715	82.086000	77.290000	2.647210	0.001000	
0.000131	0.000648	82.198000	78.420000	2.835748	0.001000	
0.000128	0.000637	82.598000	78.640000	2.790071	0.001000	
0.000128	0.000645	83.014000	78.400000	2.888105	0.001000	
0.000127	0.000629	82.852000	79.260000	2.950251	0.001000	
0.000123	0.000687	83.392000	77.410000	2.619293	0.001000	
0.000121	0.000626	83.798000	79.490000	2.697360	0.001000	
0.000122	0.000595	83.748000	80.360000	2.898642	0.001000	
0.000120	0.000587	83.620000	80.540000	2.966465	0.001000	
0.000115	0.000691	84.346000	77.510000	2.546650	0.001000	
0.000113	0.000740	84.680000	76.820000	2.607169	0.001000	
0.000114	0.000605	84.648000	80.390000	2.751924	0.001000	
0.000114	0.000628	84.746000	79.970000	2.555665	0.001000	
0.000111	0.000705	85.082000	77.910000	2.532671	0.001000	
0.000111	0.000611	85.002000	80.500000	2.617179	0.001000	
0.000111	0.000626	85.216000	79.900000	2.910705	0.001000	
0.000112	0.000604	84.924000	80.170000	2.775118	0.001000	
0.000108	0.000569	85.132000	81.260000	2.597547	0.001000	
0.000107	0.000601	85.714000	80.760000	2.628904	0.001000	
0.000104	0.000600	86.024000	80.360000	2.542028	0.001000	
0.000103	0.000621	86.236000	79.860000	2.656152	0.001000	
0.000103	0.000605	86.070000	80.700000	2.632381	0.001000	
0.000101	0.000607	86.406000	80.470000	2.502767	0.001000	
0.000103	0.000652	86.098000	78.960000	2.641999	0.001000	
0.000102	0.000622	86.312000	80.420000	2.682634	0.001000	
0.000101	0.000584	86.556000	81.060000	2.660628	0.001000	
0.000099	0.000526	86.742000	82.720000	2.563440	0.001000	
0.000097	0.000614	86.930000	80.570000	2.550597	0.001000	
0.000089	0.000484	87.944000	84.010000	2.081334	0.000100	
0.000085	0.000460	88.558000	84.660000	1.748026	0.000100	
0.000083	0.000466	88.890000	84.640000	1.711970	0.000100	
0.000082	0.000461	88.924000	85.040000	1.729947	0.000100	
0.000080	0.000457	89.386000	85.070000	1.703149	0.000100	
0.000080	0.000459	89.300000	84.970000	1.694421	0.000100	
0.000079	0.000459	89.414000	85.170000	1.672552	0.000100	
0.000080	0.000459	89.310000	85.130000	1.769028	0.000100	
0.000079	0.000459	89.434000	85.400000	1.788374	0.000100	
0.000078	0.000460	89.592000	85.160000	1.742724	0.000100	
0.000078	0.000455	89.604000	85.280000	1.781668	0.000100	
0.000078	0.000461	89.536000	85.080000	1.787694	0.000100	
0.000076	0.000459	89.816000	85.160000	1.729620	0.000100	
0.000077	0.000458	89.920000	85.200000	1.750807	0.000100	
0.000076	0.000456	89.704000	85.270000	1.768792	0.000100	
0.000075	0.000455	89.824000	85.500000	1.762142	0.000100	
0.000075	0.000459	89.820000	85.180000	1.747766	0.000100	
0.000074	0.000460	90.078000	85.260000	1.753630	0.000100	
0.000073	0.000462	90.080000	85.250000	1.749889	0.000100	
0.000074	0.000457	90.066000	85.430000	1.768038	0.000100	
0.000073	0.000459	90.068000	85.320000	1.743542	0.000100	
0.000074	0.000459	90.332000	85.450000	1.804803	0.000100	
0.000073	0.000461	90.302000	85.340000	1.790911	0.000100	
0.000073	0.000457	90.218000	85.480000	1.829170	0.000100	
0.000073	0.000461	90.276000	85.160000	1.834696	0.000100	
0.000072	0.000459	90.350000	85.270000	1.799307	0.000100	
0.000072	0.000456	90.366000	85.460000	1.834151	0.000100	
0.000071	0.000455	90.506000	85.480000	1.809544	0.000100	
0.000071	0.000454	90.430000	85.620000	1.848815	0.000100	
0.000070	0.000460	90.602000	85.470000	1.853935	0.000100	
0.000070	0.000459	90.542000	85.470000	1.823762	0.000100	
0.000071	0.000458	90.388000	85.580000	1.885282	0.000100	
0.000071	0.000460	90.598000	85.600000	1.857502	0.000100	
0.000070	0.000459	90.772000	85.500000	1.885317	0.000100	
