Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001096	1.999040	42.801667	64.490000	
0.000771	0.952873	70.408333	78.890000	
0.000355	0.522394	81.871667	85.460000	
0.000237	0.402998	86.578333	88.400000	
0.000196	0.357920	88.735000	89.430000	
0.000172	0.309215	90.051667	90.720000	
0.000155	0.284642	90.955000	91.330000	
0.000144	0.268696	91.558333	91.940000	
0.000131	0.235559	92.376667	93.100000	
0.000122	0.221390	92.851667	93.590000	
0.000113	0.207098	93.396667	93.930000	
0.000106	0.194245	93.871667	94.420000	
0.000099	0.180541	94.231667	94.670000	
0.000094	0.170624	94.511667	95.080000	
0.000088	0.164338	94.860000	95.260000	
