Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000318	0.036796	13.362000	10.330000	
0.000294	0.226795	21.130000	10.030000	
0.000276	0.115524	25.492000	10.140000	
0.000267	0.025710	28.592000	13.120000	
0.000257	0.011779	30.266000	15.810000	
0.000251	0.006914	32.996000	18.050000	
0.000243	0.003756	35.092000	22.800000	
0.000239	0.003043	36.184000	27.590000	
0.000234	0.002289	37.672000	32.590000	
0.000228	0.002022	38.504000	35.960000	
0.000226	0.001779	39.706000	39.860000	
0.000222	0.001746	40.974000	39.210000	
0.000218	0.001659	41.828000	39.230000	
0.000216	0.001553	43.050000	43.980000	
0.000213	0.001563	43.984000	43.310000	
0.000209	0.001586	44.850000	43.840000	
0.000208	0.001553	45.330000	44.560000	
0.000205	0.001514	45.942000	45.240000	
0.000201	0.001473	46.856000	47.240000	
0.000201	0.001688	47.704000	43.390000	
0.000200	0.001781	47.990000	43.910000	
0.000200	0.001579	47.994000	44.130000	
0.000196	0.001456	48.436000	48.130000	
0.000192	0.001447	49.708000	48.020000	
0.000189	0.001373	50.526000	50.810000	
0.000190	0.001375	50.614000	51.050000	
0.000189	0.001347	51.254000	51.670000	
0.000185	0.001501	52.242000	48.650000	
0.000182	0.001440	52.664000	49.580000	
0.000181	0.001321	52.464000	53.280000	
0.000177	0.001325	53.660000	52.370000	
0.000178	0.001276	53.816000	54.600000	
0.000174	0.001288	54.862000	54.110000	
0.000173	0.001233	54.962000	55.720000	
0.000172	0.001241	55.222000	55.500000	
0.000170	0.001368	55.670000	51.820000	
0.000171	0.001377	55.706000	51.130000	
0.000170	0.001225	56.320000	56.600000	
0.000165	0.001302	57.172000	54.020000	
0.000165	0.001195	57.396000	57.250000	
0.000163	0.001277	57.986000	55.230000	
0.000162	0.001245	57.920000	56.100000	
0.000161	0.001216	58.358000	57.380000	
0.000160	0.001192	58.814000	57.600000	
0.000156	0.001239	59.854000	57.530000	
0.000157	0.001143	59.430000	59.040000	
0.000156	0.001148	60.150000	58.710000	
0.000155	0.001191	59.830000	57.920000	
0.000153	0.001158	60.512000	58.710000	
0.000150	0.001223	61.342000	56.740000	
0.000150	0.001087	61.162000	61.350000	
0.000149	0.001091	61.868000	60.920000	
0.000148	0.001114	61.716000	60.200000	
0.000145	0.001047	62.422000	62.350000	
0.000145	0.001064	62.726000	62.250000	
0.000147	0.001104	62.694000	60.720000	
0.000145	0.001206	62.846000	57.970000	
0.000145	0.001118	63.354000	60.550000	
0.000141	0.001126	64.128000	60.020000	
0.000140	0.001128	64.300000	60.610000	
0.000139	0.001122	63.670000	62.040000	
0.000139	0.001019	64.392000	63.740000	
0.000136	0.001042	65.034000	63.500000	
0.000136	0.001041	65.102000	62.940000	
0.000138	0.001005	64.542000	64.660000	
0.000135	0.000979	65.428000	65.840000	
0.000132	0.000990	66.226000	65.000000	
0.000132	0.001071	66.154000	63.450000	
0.000132	0.000981	66.392000	65.530000	
0.000132	0.001017	66.560000	64.080000	
0.000130	0.000948	66.858000	66.780000	
0.000129	0.000985	67.160000	65.670000	
0.000128	0.001080	67.452000	62.930000	
0.000129	0.000991	67.028000	65.200000	
0.000129	0.000981	67.386000	65.260000	
0.000127	0.000958	67.068000	66.150000	
0.000127	0.001066	67.646000	63.710000	
0.000126	0.000999	67.798000	64.380000	
0.000127	0.001014	67.930000	65.200000	
0.000123	0.000961	68.436000	66.100000	
0.000123	0.000880	68.756000	68.930000	
0.000122	0.000887	69.004000	68.320000	
0.000120	0.000871	69.322000	69.020000	
0.000119	0.000868	69.492000	69.180000	
0.000119	0.000867	69.654000	69.030000	
0.000120	0.000861	69.334000	69.440000	
0.000119	0.000863	69.510000	69.410000	
0.000119	0.000858	69.568000	69.440000	
0.000119	0.000858	69.718000	69.500000	
0.000119	0.000858	69.746000	69.490000	
0.000118	0.000860	69.842000	69.540000	
0.000119	0.000860	69.774000	69.180000	
0.000117	0.000859	69.914000	69.570000	
0.000118	0.000860	69.924000	69.380000	
0.000119	0.000856	69.784000	69.700000	
0.000117	0.000860	69.998000	69.350000	
0.000117	0.000856	70.024000	69.660000	
0.000117	0.000855	69.946000	69.670000	
0.000118	0.000855	70.100000	69.700000	
0.000116	0.000853	69.976000	69.600000	
0.000117	0.000852	70.140000	69.870000	
0.000118	0.000853	69.958000	69.800000	
0.000116	0.000849	70.220000	70.090000	
0.000117	0.000853	70.166000	70.020000	
0.000117	0.000852	70.132000	69.930000	
0.000116	0.000847	70.382000	70.010000	
0.000118	0.000848	70.244000	69.970000	
0.000117	0.000851	70.316000	69.950000	
0.000117	0.000849	70.224000	69.980000	
0.000116	0.000858	70.252000	69.720000	
0.000116	0.000847	70.500000	70.060000	
0.000116	0.000847	70.530000	70.060000	
0.000117	0.000848	70.702000	69.890000	
0.000116	0.000848	70.592000	69.670000	
0.000117	0.000847	70.580000	70.140000	
0.000116	0.000844	70.416000	69.950000	
0.000118	0.000852	70.568000	69.730000	
0.000116	0.000844	70.426000	69.960000	
0.000117	0.000847	70.524000	69.960000	
0.000115	0.000845	70.658000	70.210000	
0.000115	0.000839	70.662000	70.410000	
0.000116	0.000840	70.656000	70.280000	
0.000116	0.000842	70.888000	70.110000	
0.000114	0.000841	70.466000	70.180000	
0.000115	0.000839	70.828000	70.280000	
0.000115	0.000839	70.558000	70.230000	
0.000115	0.000839	70.598000	70.340000	
0.000115	0.000839	70.862000	70.330000	
0.000116	0.000839	70.778000	70.360000	
0.000115	0.000840	70.930000	70.200000	
0.000116	0.000840	70.718000	70.280000	
0.000116	0.000840	70.736000	70.270000	
0.000115	0.000841	70.834000	70.230000	
0.000115	0.000841	70.668000	70.290000	
0.000117	0.000841	70.826000	70.300000	
0.000115	0.000839	70.672000	70.380000	
0.000115	0.000839	70.726000	70.230000	
0.000115	0.000839	70.674000	70.210000	
0.000115	0.000839	70.728000	70.290000	
0.000116	0.000839	70.674000	70.210000	
0.000116	0.000838	70.686000	70.300000	
0.000116	0.000838	70.538000	70.410000	
0.000115	0.000839	70.756000	70.330000	
0.000115	0.000839	70.954000	70.340000	
0.000113	0.000838	70.944000	70.320000	
0.000116	0.000839	70.446000	70.400000	
0.000116	0.000840	70.528000	70.390000	
0.000115	0.000841	70.686000	70.280000	
0.000114	0.000839	70.722000	70.380000	
0.000114	0.000839	70.800000	70.390000	
