Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000152	2.233227	16.735000	42.360000	
0.000146	2.121085	50.170000	59.300000	
0.000137	1.908901	60.808333	67.050000	
0.000118	1.508348	67.075000	72.080000	
0.000088	1.026072	73.661667	77.410000	
0.000060	0.720820	78.446667	80.460000	
0.000051	0.968262	76.838333	62.550000	
0.000096	0.741693	68.836667	82.460000	
0.000045	0.520818	83.828333	85.400000	
0.000034	0.442344	86.065000	87.080000	
0.000030	0.402892	87.400000	88.020000	
0.000027	0.370419	88.198333	89.420000	
0.000025	0.347663	89.031667	89.680000	
0.000024	0.331306	89.588333	90.050000	
0.000023	0.316482	89.875000	90.710000	
0.000022	0.298091	90.613333	91.150000	
0.000021	0.288348	91.006667	91.490000	
0.000020	0.293848	91.181667	91.120000	
0.000019	0.262330	91.465000	92.380000	
0.000018	0.257411	91.985000	92.420000	
