Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000584	0.442877	15.646000	10.070000	
0.000573	0.581712	18.280000	10.000000	
0.000586	0.123252	19.082000	12.080000	
0.000603	0.035628	20.054000	12.490000	
0.000635	0.031475	19.242000	10.170000	
0.000658	0.020203	19.984000	10.690000	
0.000667	0.009168	20.858000	11.980000	
0.000701	0.008185	19.954000	13.010000	
0.000717	0.011344	19.632000	13.680000	
0.000751	0.006073	20.216000	15.940000	
0.000752	0.009217	21.088000	12.160000	
0.000747	0.007728	21.970000	14.680000	
0.000740	0.006531	22.252000	15.770000	
0.000756	0.008273	22.352000	16.580000	
0.000775	0.004996	22.590000	23.040000	
0.000938	0.007833	20.708000	21.550000	
0.001886	0.012625	18.088000	14.450000	
0.002645	0.016553	17.038000	16.590000	
0.002021	0.009758	19.232000	16.010000	
0.001161	0.004994	20.920000	20.910000	
0.000836	0.004336	21.276000	19.340000	
0.000751	0.003647	21.926000	21.260000	
0.000725	0.003382	22.402000	20.590000	
0.000728	0.004408	22.462000	17.410000	
0.000719	0.005139	22.016000	15.920000	
0.000711	0.003881	22.444000	21.200000	
0.000718	0.004406	23.256000	20.250000	
0.000712	0.004133	23.346000	22.570000	
0.000699	0.003648	23.400000	20.010000	
0.000725	0.004047	22.188000	19.240000	
0.000755	0.003907	21.594000	18.440000	
0.000785	0.005127	21.876000	16.040000	
0.000825	0.004678	20.744000	15.570000	
0.001621	0.007499	18.384000	22.600000	
0.002202	0.011365	18.286000	18.030000	
0.002389	0.008422	16.862000	23.190000	
0.001567	0.005605	21.296000	20.170000	
0.000897	0.003407	22.978000	24.530000	
0.000745	0.003503	22.242000	22.880000	
0.000700	0.003913	23.576000	18.630000	
0.000692	0.004534	23.904000	12.250000	
0.000712	0.003755	22.810000	20.350000	
0.000702	0.003341	22.988000	22.730000	
0.000706	0.003254	23.012000	20.570000	
0.000721	0.004568	21.904000	18.950000	
0.000735	0.004031	22.594000	21.160000	
0.000726	0.003886	22.912000	18.480000	
0.000717	0.003975	22.662000	19.290000	
0.000723	0.003666	22.296000	21.140000	
0.000727	0.003283	23.466000	20.880000	
0.000764	0.003565	22.830000	21.300000	
0.000788	0.005169	21.804000	15.650000	
0.000907	0.003917	22.340000	20.250000	
0.000899	0.003794	20.200000	22.340000	
0.000900	0.003819	20.688000	21.020000	
0.001012	0.005798	20.114000	20.910000	
0.001214	0.005472	19.710000	17.330000	
0.000978	0.005223	19.964000	15.750000	
0.000968	0.004039	21.004000	16.720000	
0.001044	0.004268	19.548000	17.760000	
0.000880	0.004534	20.008000	18.890000	
0.000780	0.003597	21.494000	20.890000	
0.000729	0.003670	22.894000	21.400000	
0.000733	0.003782	22.252000	20.140000	
0.000734	0.004668	21.924000	16.630000	
0.000747	0.004574	20.844000	13.440000	
0.000777	0.004189	20.404000	16.630000	
0.000792	0.004510	20.034000	19.400000	
0.000800	0.003799	20.688000	18.930000	
0.000804	0.003963	21.396000	20.750000	
0.001289	0.006295	18.702000	18.730000	
0.002054	0.008681	16.624000	15.840000	
0.001756	0.006118	18.440000	18.240000	
0.001273	0.004103	18.114000	20.980000	
0.000895	0.003752	19.688000	17.350000	
0.000793	0.003492	20.782000	16.720000	
0.000748	0.003280	21.572000	21.490000	
0.000737	0.005039	22.324000	14.140000	
0.000740	0.003403	22.096000	21.700000	
0.000736	0.003513	21.732000	17.700000	
0.000727	0.002720	21.810000	22.420000	
0.000712	0.002624	21.660000	23.670000	
0.000690	0.002525	22.272000	24.670000	
0.000682	0.002549	23.054000	24.900000	
0.000683	0.002595	23.376000	24.970000	
0.000671	0.002542	23.834000	25.710000	
0.000662	0.002504	24.358000	25.910000	
0.000663	0.002453	24.068000	26.130000	
0.000656	0.002389	24.472000	26.810000	
0.000663	0.002495	24.842000	26.630000	
0.000651	0.002386	24.842000	27.610000	
0.000650	0.002408	25.024000	27.610000	
0.000645	0.002425	25.198000	28.350000	
0.000642	0.002326	25.362000	27.550000	
0.000638	0.002418	25.834000	28.480000	
0.000629	0.002358	26.214000	28.820000	
0.000630	0.002347	26.556000	28.920000	
0.000628	0.002303	26.676000	28.640000	
0.000616	0.002286	26.808000	29.360000	
0.000620	0.002233	27.162000	29.290000	
0.000620	0.002317	26.996000	29.750000	
0.000616	0.002275	27.588000	29.110000	
0.000613	0.002300	27.180000	29.490000	
0.000618	0.002241	27.238000	29.720000	
0.000614	0.002211	27.506000	29.660000	
0.000607	0.002204	27.294000	30.370000	
0.000608	0.002295	27.842000	30.150000	
0.000606	0.002269	27.690000	30.520000	
0.000600	0.002261	27.784000	30.890000	
0.000608	0.002294	28.140000	30.010000	
0.000604	0.002180	27.896000	30.870000	
0.000600	0.002266	28.352000	30.630000	
0.000606	0.002317	28.370000	29.920000	
0.000600	0.002213	28.200000	31.460000	
0.000595	0.002221	28.704000	31.260000	
0.000592	0.002216	28.456000	31.470000	
0.000595	0.002243	28.864000	30.950000	
0.000592	0.002174	28.722000	31.850000	
0.000594	0.002247	28.690000	31.790000	
0.000582	0.002204	29.416000	31.410000	
0.000585	0.002213	28.850000	31.470000	
0.000582	0.002245	29.200000	31.520000	
0.000587	0.002143	29.030000	32.190000	
0.000587	0.002201	29.022000	32.200000	
0.000580	0.002247	29.218000	31.640000	
0.000583	0.002153	28.910000	32.160000	
0.000580	0.002227	29.150000	32.030000	
0.000581	0.002256	28.856000	31.910000	
0.000580	0.002182	29.178000	31.750000	
0.000583	0.002243	29.158000	31.800000	
0.000580	0.002138	29.162000	32.080000	
0.000580	0.002186	29.248000	32.100000	
0.000585	0.002209	29.140000	31.790000	
0.000579	0.002215	29.322000	31.600000	
0.000585	0.002156	29.028000	32.270000	
0.000584	0.002134	29.014000	31.800000	
0.000588	0.002202	29.268000	32.100000	
0.000579	0.002201	29.150000	31.520000	
0.000584	0.002249	29.112000	31.990000	
0.000585	0.002153	29.430000	31.830000	
0.000581	0.002169	29.310000	31.600000	
0.000584	0.002192	29.614000	31.840000	
0.000586	0.002151	29.080000	31.360000	
0.000589	0.002206	29.176000	31.570000	
0.000581	0.002125	28.894000	31.990000	
0.000577	0.002162	29.426000	31.820000	
0.000583	0.002142	29.446000	32.000000	
0.000582	0.002187	29.364000	32.010000	
0.000578	0.002253	29.390000	31.600000	
0.000578	0.002142	29.532000	31.820000	
