Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000306	0.002332	18.878000	10.010000	
0.000283	0.008004	23.292000	11.560000	
0.000261	0.021889	29.580000	11.870000	
0.000244	0.024583	34.172000	10.550000	
0.000233	0.022963	36.604000	13.840000	
0.000227	0.011925	38.788000	15.020000	
0.000222	0.010707	40.344000	17.040000	
0.000220	0.009030	41.042000	16.300000	
0.000217	0.008083	42.802000	13.070000	
0.000216	0.004159	42.464000	24.890000	
0.000214	0.004384	43.242000	19.940000	
0.000209	0.005663	44.582000	19.160000	
0.000209	0.006703	44.718000	18.310000	
0.000212	0.003625	44.376000	26.150000	
0.000210	0.003965	44.328000	28.460000	
0.000211	0.004394	44.364000	25.620000	
0.000206	0.003182	45.436000	30.470000	
0.000205	0.002527	46.146000	36.570000	
0.000205	0.001794	45.984000	41.020000	
0.000207	0.001762	45.548000	42.870000	
0.000207	0.002031	46.958000	41.330000	
0.000202	0.002266	47.788000	35.570000	
0.000196	0.002200	48.418000	38.960000	
0.000194	0.003695	49.234000	29.090000	
0.000194	0.003544	49.084000	31.230000	
0.000197	0.003117	48.856000	35.540000	
0.000196	0.003840	49.242000	32.580000	
0.000198	0.002480	48.798000	38.760000	
0.000191	0.002351	50.146000	40.650000	
0.000187	0.003257	51.312000	35.310000	
0.000187	0.002817	51.224000	38.090000	
0.000191	0.004056	51.222000	32.070000	
0.000188	0.002582	51.214000	37.160000	
0.000187	0.001986	51.642000	42.180000	
0.000186	0.002084	51.830000	41.090000	
0.000184	0.001909	52.114000	46.370000	
0.000190	0.001903	51.264000	42.380000	
0.000190	0.002027	50.734000	44.050000	
0.000186	0.001788	52.056000	47.650000	
0.000188	0.001825	51.930000	44.780000	
0.000187	0.002025	51.816000	42.430000	
0.000188	0.001457	51.812000	49.920000	
0.000181	0.002038	53.086000	45.310000	
0.000179	0.001752	53.600000	46.790000	
0.000180	0.001731	53.622000	47.330000	
0.000181	0.001682	53.234000	47.740000	
0.000182	0.001452	53.410000	49.880000	
0.000180	0.001586	53.590000	49.090000	
0.000179	0.001557	54.074000	48.880000	
0.000184	0.001339	52.704000	54.340000	
0.000180	0.001565	54.408000	49.920000	
0.000196	0.002008	50.160000	39.590000	
0.000185	0.002037	51.564000	42.830000	
0.000182	0.001702	52.874000	47.200000	
0.000180	0.002023	53.436000	43.020000	
0.000178	0.002158	54.332000	44.690000	
0.000175	0.002589	54.998000	41.320000	
0.000174	0.002103	55.548000	46.320000	
0.000174	0.001446	55.556000	52.070000	
0.000173	0.001994	55.632000	41.910000	
0.000174	0.002325	54.850000	40.380000	
0.000178	0.001765	54.226000	46.270000	
0.000172	0.001570	55.496000	50.670000	
0.000169	0.001831	56.658000	46.440000	
0.000170	0.001950	56.738000	48.000000	
0.000168	0.002423	57.086000	43.190000	
0.000167	0.003294	57.190000	32.220000	
0.000168	0.002757	56.722000	35.590000	
