Train Loss	Valid Loss	Train Acc.	Valid Acc.	Grad Norm	Noise Record	
0.000300	0.002313	19.484000	10.000000	7.006139	0.000010	
0.000258	0.002472	29.784000	10.000000	10.988719	0.000010	
0.000229	0.002848	38.042000	14.850000	7.782987	0.000010	
0.000212	0.003049	43.394000	15.440000	8.394241	0.000010	
0.000199	0.002020	47.246000	30.970000	9.984853	0.000010	
0.000186	0.001469	51.276000	47.960000	9.127288	0.000010	
0.000171	0.001392	55.272000	49.730000	8.479314	0.000010	
0.000162	0.001540	57.972000	49.870000	12.145725	0.000010	
0.000161	0.001630	58.696000	47.100000	12.497778	0.000010	
0.000150	0.001079	61.556000	60.980000	9.200342	0.000010	
0.000136	0.001161	65.320000	60.300000	7.573598	0.000010	
0.000125	0.001520	68.030000	53.240000	7.654302	0.000010	
0.000119	0.001031	69.730000	63.030000	8.348808	0.000010	
0.000112	0.000924	71.604000	67.940000	8.159781	0.000010	
0.000105	0.001046	73.706000	64.740000	7.800484	0.000010	
0.000098	0.000952	75.290000	68.660000	7.459213	0.000010	
0.000093	0.000855	76.634000	71.030000	8.044008	0.000010	
0.000090	0.000993	77.376000	66.730000	8.316787	0.000010	
0.000085	0.001224	78.660000	62.690000	7.887132	0.000010	
0.000083	0.000921	79.394000	71.090000	7.793602	0.000010	
0.000079	0.000847	80.084000	71.150000	7.787041	0.000010	
0.000074	0.001066	81.470000	66.610000	7.090202	0.000010	
0.000072	0.000951	82.146000	69.250000	7.195856	0.000010	
0.000071	0.000786	82.336000	76.130000	7.450107	0.000010	
0.000066	0.000830	83.250000	74.500000	7.563010	0.000010	
0.000067	0.000780	83.450000	74.640000	7.972273	0.000010	
0.000064	0.000717	84.080000	76.820000	7.197018	0.000010	
0.000061	0.000675	85.164000	78.760000	6.595681	0.000010	
0.000058	0.000594	85.672000	80.410000	6.466386	0.000010	
0.000056	0.000599	85.982000	80.350000	6.617219	0.000010	
0.000053	0.000725	86.596000	77.570000	6.350550	0.000010	
0.000053	0.000682	87.020000	77.650000	6.763383	0.000010	
0.000052	0.000702	87.142000	78.150000	7.085864	0.000010	
0.000051	0.000720	87.400000	77.480000	7.030433	0.000010	
0.000048	0.000714	87.686000	77.790000	6.779359	0.000010	
0.000045	0.000584	88.520000	80.730000	6.075791	0.000010	
0.000045	0.000543	88.938000	82.290000	6.235642	0.000010	
0.000044	0.000533	89.282000	83.210000	6.436492	0.000010	
0.000044	0.000509	89.072000	83.830000	6.747501	0.000010	
0.000042	0.000571	89.650000	82.110000	6.090226	0.000010	
0.000041	0.000525	89.970000	83.260000	6.111030	0.000010	
0.000040	0.000574	90.284000	82.240000	6.204005	0.000010	
0.000040	0.000610	90.108000	81.710000	6.403641	0.000010	
0.000039	0.000499	90.228000	84.150000	6.445946	0.000010	
0.000037	0.000496	90.780000	84.440000	5.992699	0.000010	
0.000036	0.000630	90.960000	81.350000	6.262301	0.000010	
0.000035	0.000560	91.478000	82.900000	5.885054	0.000010	
0.000035	0.000725	91.490000	78.700000	6.581070	0.000010	
0.000035	0.000622	91.066000	81.710000	7.353853	0.000010	
0.000033	0.000842	91.880000	76.840000	6.141476	0.000010	
0.000033	0.000443	91.910000	85.940000	6.373141	0.000010	
0.000031	0.000540	92.114000	83.740000	6.368260	0.000010	
0.000030	0.000564	92.504000	83.380000	5.809816	0.000010	
0.000030	0.000527	92.464000	84.270000	5.943303	0.000010	
0.000029	0.000487	92.876000	85.610000	5.869622	0.000010	
0.000029	0.000523	92.978000	83.990000	6.142470	0.000010	
0.000028	0.000736	92.952000	79.220000	5.910060	0.000010	
0.000027	0.000652	93.252000	81.410000	5.856694	0.000010	
0.000027	0.000593	93.352000	82.630000	6.115879	0.000010	
0.000025	0.000586	93.602000	83.860000	5.576529	0.000010	
0.000025	0.000556	93.772000	83.610000	5.618364	0.000010	
0.000025	0.000488	94.016000	85.570000	5.717496	0.000010	
0.000024	0.000591	93.940000	83.500000	5.569000	0.000010	
0.000022	0.000458	94.438000	86.590000	5.343945	0.000010	
0.000023	0.000626	94.492000	82.700000	5.908368	0.000010	
0.000022	0.000640	94.566000	82.850000	5.637867	0.000010	
0.000023	0.000509	94.368000	85.600000	6.060231	0.000010	
0.000023	0.000896	94.360000	78.980000	5.701050	0.000010	
0.000021	0.000530	94.736000	85.900000	5.459782	0.000010	
0.000019	0.000589	95.076000	84.720000	5.135983	0.000010	
0.000019	0.000499	95.156000	86.050000	5.523910	0.000010	
0.000020	0.000547	95.008000	84.610000	5.730840	0.000010	
0.000019	0.000499	95.108000	86.120000	5.560259	0.000010	
0.000018	0.000487	95.536000	86.660000	5.037449	0.000010	
0.000018	0.000557	95.690000	85.080000	5.429690	0.000010	
0.000018	0.000639	95.526000	82.620000	5.473620	0.000010	
0.000019	0.000537	95.284000	85.110000	5.994923	0.000010	
0.000018	0.000643	95.604000	83.960000	5.666635	0.000010	
0.000018	0.000576	95.372000	85.290000	6.270106	0.000010	
0.000018	0.000601	95.438000	84.430000	5.822137	0.000010	
0.000016	0.000387	95.946000	89.200000	5.432955	0.000001	
0.000012	0.000379	97.126000	89.330000	3.540258	0.000001	
0.000011	0.000362	97.398000	89.710000	3.515252	0.000001	
0.000010	0.000363	97.696000	89.730000	3.166863	0.000001	
0.000010	0.000349	97.868000	89.680000	2.984938	0.000001	
0.000009	0.000343	97.974000	90.080000	2.786924	0.000001	
0.000009	0.000343	98.050000	90.120000	2.826950	0.000001	
0.000009	0.000346	98.146000	90.090000	2.888408	0.000001	
0.000009	0.000344	98.188000	90.070000	2.881653	0.000001	
0.000009	0.000345	98.174000	89.990000	2.923985	0.000001	
0.000009	0.000346	98.194000	90.020000	3.121659	0.000001	
0.000008	0.000345	98.262000	90.170000	2.840053	0.000001	
0.000008	0.000349	98.318000	89.970000	2.836641	0.000001	
0.000008	0.000349	98.312000	89.810000	2.838614	0.000001	
0.000008	0.000344	98.392000	90.240000	2.788341	0.000001	
0.000007	0.000344	98.456000	90.110000	2.778195	0.000001	
0.000007	0.000345	98.434000	90.090000	2.552830	0.000001	
0.000007	0.000346	98.520000	90.100000	2.628333	0.000001	
0.000007	0.000346	98.436000	90.050000	2.486174	0.000001	
0.000007	0.000346	98.632000	89.970000	2.597939	0.000001	
0.000007	0.000347	98.650000	90.220000	2.372332	0.000001	
0.000007	0.000343	98.564000	90.270000	2.672898	0.000001	
0.000007	0.000350	98.600000	90.210000	2.799201	0.000001	
0.000006	0.000353	98.796000	90.140000	2.586168	0.000001	
0.000007	0.000349	98.584000	90.140000	2.717907	0.000001	
0.000007	0.000349	98.712000	90.000000	2.653284	0.000001	
0.000007	0.000351	98.708000	90.220000	2.818265	0.000001	
0.000007	0.000366	98.754000	89.840000	2.753207	0.000001	
0.000007	0.000352	98.762000	90.080000	2.885462	0.000001	
0.000006	0.000357	98.798000	90.040000	2.673948	0.000001	
0.000006	0.000354	98.820000	90.110000	2.590986	0.000001	
0.000006	0.000353	98.762000	90.220000	2.719149	0.000001	
0.000006	0.000352	98.810000	90.360000	2.606338	0.000001	
0.000006	0.000358	98.876000	90.100000	2.713540	0.000001	
0.000006	0.000357	98.808000	90.110000	2.807667	0.000001	
0.000006	0.000357	98.864000	90.030000	2.717346	0.000001	
0.000006	0.000357	98.858000	90.220000	2.651586	0.000001	
0.000006	0.000359	98.880000	90.070000	2.861247	0.000001	
0.000006	0.000364	98.950000	90.110000	2.863965	0.000001	
0.000006	0.000357	98.952000	90.310000	2.672104	0.000001	
0.000006	0.000357	98.930000	90.280000	2.660438	0.000000	
0.000006	0.000356	98.948000	90.340000	2.670566	0.000000	
0.000006	0.000356	99.010000	90.310000	2.614479	0.000000	
0.000006	0.000356	99.024000	90.360000	2.577067	0.000000	
0.000005	0.000356	98.962000	90.430000	2.472242	0.000000	
0.000005	0.000356	99.018000	90.360000	2.437756	0.000000	
0.000006	0.000356	99.004000	90.380000	2.559437	0.000000	
0.000005	0.000356	99.056000	90.380000	2.422865	0.000000	
0.000006	0.000354	98.938000	90.420000	2.637452	0.000000	
0.000005	0.000355	99.036000	90.410000	2.534386	0.000000	
0.000005	0.000355	99.092000	90.470000	2.577741	0.000000	
0.000005	0.000356	99.020000	90.480000	2.395027	0.000000	
0.000005	0.000355	98.980000	90.470000	2.366359	0.000000	
0.000005	0.000355	99.082000	90.390000	2.503961	0.000000	
0.000005	0.000354	99.066000	90.480000	2.471706	0.000000	
0.000005	0.000355	99.094000	90.430000	2.475710	0.000000	
0.000005	0.000355	99.038000	90.460000	2.643563	0.000000	
0.000005	0.000355	99.066000	90.430000	2.429128	0.000000	
0.000005	0.000356	99.002000	90.420000	2.464127	0.000000	
0.000005	0.000356	99.032000	90.450000	2.524669	0.000000	
0.000005	0.000356	99.086000	90.500000	2.472792	0.000000	
0.000005	0.000356	99.078000	90.480000	2.537058	0.000000	
0.000005	0.000357	99.056000	90.490000	2.461238	0.000000	
0.000005	0.000357	99.078000	90.500000	2.533408	0.000000	
0.000005	0.000356	99.042000	90.450000	2.276375	0.000000	
0.000005	0.000356	99.102000	90.480000	2.605337	0.000000	
0.000005	0.000356	99.014000	90.480000	2.621446	0.000000	
0.000005	0.000354	99.080000	90.380000	2.312309	0.000000	
0.000005	0.000354	99.106000	90.350000	2.285968	0.000000	
0.000005	0.000355	99.142000	90.340000	2.386916	0.000000	
