Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000162	0.002303	10.118000	10.000000	
0.000156	0.002304	17.424000	8.770000	
0.000151	0.002312	21.320000	10.000000	
0.000145	0.002331	23.136000	10.000000	
0.000139	0.002287	25.488000	12.440000	
0.000133	0.002128	27.950000	17.190000	
0.000129	0.001993	30.204000	21.160000	
0.000126	0.001831	32.622000	27.940000	
0.000123	0.001745	34.376000	34.470000	
0.000120	0.001760	35.742000	33.450000	
0.000118	0.001684	36.624000	36.550000	
0.000116	0.001620	38.228000	39.150000	
0.000113	0.001593	39.628000	40.310000	
0.000111	0.001560	40.606000	41.620000	
0.000109	0.001617	41.270000	39.560000	
0.000108	0.001581	42.184000	41.580000	
0.000106	0.001732	43.010000	38.510000	
0.000105	0.001483	44.018000	44.700000	
0.000103	0.001487	44.810000	44.680000	
0.000102	0.001447	45.904000	46.780000	
