Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000107	0.002303	11.414000	10.000000	
0.000102	0.002306	20.378000	11.050000	
0.000096	0.002342	22.776000	10.000000	
0.000091	0.002470	26.542000	10.010000	
0.000087	0.002353	28.542000	13.730000	
0.000083	0.002094	31.946000	19.990000	
0.000081	0.001970	34.616000	25.290000	
0.000078	0.001697	35.518000	35.700000	
0.000077	0.001679	38.110000	37.680000	
0.000075	0.001650	40.038000	38.260000	
0.000073	0.001593	41.016000	39.640000	
0.000072	0.001857	42.662000	37.450000	
0.000071	0.001771	43.390000	40.000000	
0.000069	0.001491	44.850000	44.860000	
0.000068	0.001457	46.094000	46.580000	
0.000066	0.001472	47.642000	46.130000	
0.000065	0.001555	48.872000	43.310000	
0.000063	0.001537	50.150000	44.880000	
0.000063	0.001414	50.368000	46.760000	
0.000062	0.001481	51.566000	48.250000	
