Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000322	0.002286	18.078000	13.960000	
0.000300	0.006205	20.620000	7.750000	
0.000275	0.006241	26.200000	16.300000	
0.000256	0.003071	31.344000	15.530000	
0.000240	0.002843	34.342000	23.230000	
0.000230	0.002367	37.746000	23.440000	
0.000227	0.001712	39.386000	36.530000	
0.000220	0.001742	41.482000	38.760000	
0.000214	0.001567	43.586000	43.990000	
0.000207	0.001769	44.654000	41.000000	
0.000204	0.001904	46.488000	38.770000	
0.000205	0.001715	46.178000	41.660000	
0.000196	0.002146	48.870000	35.960000	
0.000193	0.001836	49.754000	41.090000	
0.000192	0.001916	49.778000	38.260000	
0.000190	0.001671	50.288000	41.960000	
0.000184	0.001631	51.696000	45.680000	
0.000180	0.001670	53.002000	45.930000	
0.000190	0.001501	50.950000	48.520000	
0.000181	0.001556	52.764000	47.300000	
0.000175	0.001584	54.948000	47.830000	
0.000171	0.001272	56.236000	55.200000	
0.000171	0.001427	55.776000	51.340000	
0.000168	0.001479	56.630000	50.410000	
0.000162	0.001335	58.170000	54.610000	
0.000164	0.001588	57.666000	48.510000	
0.000164	0.001264	57.708000	56.660000	
0.000160	0.001331	58.616000	54.460000	
0.000155	0.001494	59.844000	52.050000	
0.000152	0.001351	60.790000	53.810000	
0.000149	0.001519	61.156000	53.980000	
0.000148	0.001363	61.932000	55.100000	
0.000147	0.001548	61.746000	52.640000	
0.000147	0.001073	62.262000	62.120000	
0.000140	0.001074	63.970000	62.310000	
0.000138	0.001661	64.546000	49.880000	
0.000139	0.001546	64.592000	54.160000	
0.000137	0.001251	65.314000	60.550000	
0.000137	0.001201	65.174000	60.220000	
0.000137	0.001342	64.758000	55.920000	
0.000137	0.001193	65.324000	60.080000	
0.000135	0.001153	65.464000	61.440000	
0.000132	0.001091	66.096000	62.740000	
0.000131	0.001151	66.538000	61.010000	
0.000130	0.001186	66.678000	60.490000	
0.000129	0.001141	66.882000	62.040000	
0.000132	0.001239	66.678000	59.350000	
0.000131	0.001123	66.362000	62.160000	
0.000129	0.001160	67.342000	60.860000	
0.000129	0.001209	67.000000	61.130000	
0.000127	0.001160	67.632000	61.980000	
0.000126	0.001142	68.116000	62.410000	
0.000126	0.001229	67.682000	59.960000	
0.000124	0.001052	67.878000	64.370000	
0.000123	0.001159	68.358000	62.290000	
0.000125	0.001346	68.160000	57.970000	
0.000127	0.001396	67.286000	57.130000	
0.000127	0.001088	67.798000	64.320000	
0.000125	0.001102	68.408000	64.200000	
0.000122	0.001006	69.020000	66.020000	
0.000121	0.000984	68.878000	66.460000	
0.000121	0.000956	69.160000	66.800000	
0.000120	0.000948	69.206000	67.490000	
0.000119	0.001052	69.400000	64.860000	
0.000121	0.001029	69.052000	64.920000	
0.000121	0.001134	69.366000	62.420000	
0.000118	0.000946	69.528000	67.120000	
0.000119	0.000971	69.554000	66.860000	
0.000119	0.000958	69.736000	67.150000	
0.000118	0.001142	69.652000	63.570000	
0.000119	0.000999	69.608000	67.600000	
0.000117	0.001073	70.120000	65.850000	
0.000117	0.001317	70.258000	60.900000	
0.000116	0.001035	70.166000	65.930000	
0.000119	0.000978	69.992000	67.330000	
0.000117	0.001194	70.072000	63.300000	
0.000118	0.000991	70.214000	65.810000	
0.000118	0.001005	70.118000	66.260000	
0.000116	0.001088	70.428000	64.580000	
0.000115	0.001130	70.782000	64.460000	
0.000113	0.000858	71.258000	70.760000	
0.000111	0.000815	71.792000	71.820000	
0.000110	0.000808	72.238000	71.860000	
0.000108	0.000801	72.160000	72.030000	
0.000108	0.000797	72.404000	71.840000	
0.000108	0.000795	72.588000	72.190000	
0.000108	0.000790	72.536000	72.420000	
0.000108	0.000787	72.726000	72.490000	
0.000107	0.000792	72.896000	72.160000	
0.000108	0.000787	73.054000	72.400000	
0.000107	0.000788	72.938000	72.310000	
0.000107	0.000783	73.234000	72.510000	
0.000105	0.000782	73.044000	72.340000	
0.000106	0.000784	73.200000	72.500000	
0.000106	0.000778	73.312000	72.740000	
0.000105	0.000775	73.262000	72.650000	
0.000105	0.000779	73.284000	73.010000	
0.000104	0.000774	73.444000	72.930000	
0.000104	0.000778	73.514000	72.750000	
0.000103	0.000771	73.528000	72.980000	
