Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000571	0.006896	17.484000	10.000000	
0.000501	0.014744	26.704000	14.020000	
0.000461	0.006545	32.186000	13.940000	
0.000439	0.004261	35.994000	21.610000	
0.000419	0.002297	38.842000	32.660000	
0.000405	0.001801	41.496000	36.370000	
0.000392	0.001879	43.278000	36.890000	
0.000381	0.001730	45.470000	41.850000	
0.000375	0.001643	46.820000	43.600000	
0.000363	0.001498	48.334000	46.420000	
0.000354	0.001405	50.036000	48.680000	
0.000347	0.001323	51.350000	51.000000	
0.000337	0.001357	52.712000	51.080000	
0.000331	0.001304	53.358000	52.940000	
0.000322	0.001329	54.870000	52.960000	
0.000314	0.001426	56.222000	50.030000	
0.000307	0.001425	57.238000	52.620000	
0.000301	0.001233	58.134000	55.070000	
0.000294	0.001256	59.204000	55.370000	
0.000288	0.001206	60.058000	57.660000	
