Train Loss	Valid Loss	Train Acc.	Valid Acc.	Grad Norm	Noise Record	
0.000480	139.051425	13.714000	10.000000	17.860168	0.000000	
0.000350	12.031445	10.824000	10.020000	2.508674	0.000000	
0.000326	0.350903	11.302000	9.210000	1.177365	0.000000	
0.000312	0.009964	15.216000	8.100000	0.982281	0.000000	
0.000299	0.004974	20.620000	14.840000	0.951198	0.000000	
0.000290	0.003677	21.954000	18.660000	0.918611	0.000000	
0.000284	0.002269	22.922000	22.720000	1.003109	0.000000	
0.000278	0.001997	24.862000	24.290000	0.995369	0.000000	
0.000272	0.001913	25.644000	26.790000	0.947053	0.000000	
0.000264	0.001990	27.754000	25.920000	1.289845	0.000000	
0.000259	0.001837	29.388000	29.890000	1.776965	0.000000	
0.000252	0.001811	31.008000	30.360000	2.031828	0.000000	
0.000246	0.001770	32.840000	32.240000	1.884776	0.000000	
0.000237	0.001753	35.352000	32.910000	1.857846	0.000000	
0.000232	0.001688	36.720000	34.330000	2.469701	0.000000	
0.000226	0.001749	38.104000	32.550000	2.576555	0.000000	
0.000228	0.001622	38.278000	38.830000	4.069681	0.000000	
0.000220	0.001824	40.320000	33.610000	2.451915	0.000000	
0.000214	0.001602	42.432000	40.790000	2.487241	0.000000	
0.000209	0.001585	43.898000	40.820000	2.670002	0.000000	
0.000207	0.001517	45.346000	44.100000	3.025699	0.000000	
0.000199	0.001507	47.020000	43.480000	3.240116	0.000000	
0.000193	0.001543	48.588000	43.390000	3.190152	0.000000	
0.000203	0.001618	46.292000	42.440000	4.503567	0.000000	
0.000191	0.001343	49.558000	50.580000	2.606444	0.000000	
0.000183	0.001431	51.948000	47.990000	3.410481	0.000000	
0.000179	0.001522	53.470000	45.590000	3.424258	0.000000	
0.000174	0.001328	54.138000	51.430000	3.529207	0.000000	
0.000168	0.001281	56.400000	53.590000	3.425296	0.000000	
0.000164	0.001358	57.246000	51.830000	3.207638	0.000000	
0.000157	0.001349	58.626000	53.670000	3.408751	0.000000	
0.000155	0.001728	60.286000	44.030000	3.715831	0.000000	
0.000152	0.001348	60.654000	54.650000	3.820366	0.000000	
0.000144	0.001179	63.210000	59.560000	3.282248	0.000000	
0.000140	0.001163	63.726000	59.920000	3.852001	0.000000	
