Train Loss	Valid Loss	Train Acc.	Valid Acc.	Grad Norm	Noise Record	
0.000478	77.019209	13.692000	10.000000	17.783387	0.000010	
0.000345	8.165748	10.920000	10.000000	2.406687	0.000010	
0.000326	0.612420	11.730000	9.370000	2.587700	0.000010	
0.000320	0.044876	13.740000	10.390000	0.659061	0.000010	
0.000313	0.003672	17.464000	14.400000	0.590932	0.000010	
0.000300	0.002292	19.122000	18.630000	1.020429	0.000010	
0.000287	0.002151	22.346000	20.640000	0.972193	0.000010	
0.000280	0.002008	22.776000	23.530000	1.006241	0.000010	
0.000272	0.001971	24.896000	25.160000	0.910404	0.000010	
0.000264	0.002017	27.102000	24.700000	1.442192	0.000010	
0.000260	0.001892	28.388000	29.000000	1.942451	0.000010	
0.000255	0.001806	29.620000	29.780000	2.071603	0.000010	
0.000251	0.002100	30.024000	26.250000	2.519023	0.000010	
0.000248	0.001936	31.146000	26.060000	2.149189	0.000010	
0.000243	0.001959	31.656000	27.630000	2.315937	0.000010	
0.000238	0.001933	33.236000	28.890000	2.282755	0.000010	
0.000236	0.001802	34.026000	32.330000	2.945078	0.000010	
0.000230	0.001720	35.976000	33.560000	2.330141	0.000010	
0.000225	0.001629	37.742000	37.550000	2.317128	0.000010	
0.000229	0.001908	37.878000	30.800000	4.298185	0.000010	
0.000232	0.001686	36.932000	36.240000	3.405101	0.000010	
0.000221	0.001661	40.304000	38.390000	2.270115	0.000010	
0.000214	0.001785	42.202000	35.850000	2.228444	0.000010	
0.000208	0.001544	43.752000	41.510000	2.309755	0.000010	
0.000201	0.001717	45.394000	36.350000	2.575977	0.000010	
0.000199	0.001536	46.482000	43.050000	3.466671	0.000010	
0.000196	0.001405	47.704000	47.740000	3.592523	0.000010	
0.000191	0.001484	49.164000	45.410000	3.469898	0.000010	
0.000187	0.001499	49.912000	44.570000	4.152134	0.000010	
0.000191	0.001510	49.538000	46.640000	5.408591	0.000010	
0.000182	0.001568	51.512000	46.170000	3.287405	0.000010	
0.000182	0.001636	52.398000	43.800000	3.820663	0.000010	
0.000173	0.001302	54.304000	53.310000	3.787967	0.000010	
0.000170	0.001301	55.572000	52.480000	4.095378	0.000010	
0.000163	0.001247	57.254000	54.310000	3.563952	0.000010	
0.000158	0.001178	58.712000	57.230000	3.726525	0.000010	
0.000155	0.001179	59.946000	57.410000	3.799653	0.000010	
0.000154	0.001282	59.886000	55.320000	4.614163	0.000010	
0.000148	0.001274	61.776000	56.470000	3.773096	0.000010	
0.000144	0.001101	62.816000	60.330000	4.075321	0.000010	
0.000140	0.001445	64.112000	50.110000	3.584527	0.000010	
0.000143	0.001178	63.242000	58.380000	4.315065	0.000010	
0.000135	0.001043	65.462000	63.330000	3.352643	0.000010	
0.000132	0.001057	66.236000	62.970000	3.393672	0.000010	
0.000124	0.001279	67.898000	58.780000	3.158548	0.000010	
0.000128	0.001341	66.818000	57.860000	4.650187	0.000010	
0.000122	0.001146	68.942000	61.720000	3.452762	0.000010	
0.000119	0.001071	69.776000	63.500000	3.296387	0.000010	
0.000114	0.000955	70.834000	66.100000	3.438614	0.000010	
0.000113	0.001080	71.338000	62.680000	3.645709	0.000010	
0.000110	0.001395	71.986000	55.430000	3.301398	0.000010	
0.000110	0.001086	71.920000	64.190000	4.035837	0.000010	
0.000108	0.000954	72.492000	67.570000	3.945747	0.000010	
0.000107	0.001170	72.722000	62.690000	3.885814	0.000010	
0.000103	0.000916	73.826000	69.070000	3.534028	0.000010	
0.000100	0.000930	74.732000	68.910000	3.510249	0.000010	
0.000101	0.001038	74.044000	66.370000	4.274658	0.000010	
0.000101	0.001247	74.972000	60.980000	4.141952	0.000010	
0.000098	0.001041	75.150000	65.740000	3.912254	0.000010	
0.000096	0.000955	76.240000	67.760000	3.735357	0.000010	
0.000090	0.000790	76.854000	74.020000	3.344451	0.000010	
0.000088	0.000771	78.132000	73.950000	3.100356	0.000010	
0.000086	0.000759	78.362000	73.440000	3.409980	0.000010	
0.000084	0.000755	78.830000	74.320000	3.440929	0.000010	
0.000081	0.000762	79.660000	74.100000	3.133407	0.000010	
0.000079	0.000885	80.356000	70.900000	3.230044	0.000010	
0.000078	0.000746	80.368000	75.310000	3.522688	0.000010	
0.000077	0.001104	80.750000	66.690000	3.232400	0.000010	
0.000075	0.000770	81.646000	74.070000	3.368233	0.000010	
0.000075	0.000768	81.182000	74.730000	3.533208	0.000010	
0.000073	0.000780	81.858000	74.550000	3.560957	0.000010	
0.000069	0.000864	82.858000	72.700000	3.057063	0.000010	
0.000070	0.000823	82.570000	74.270000	3.860724	0.000010	
0.000070	0.000902	82.298000	72.100000	3.619288	0.000010	
0.000070	0.000664	82.748000	78.130000	3.544344	0.000010	
0.000066	0.000705	83.752000	76.810000	2.989287	0.000010	
0.000063	0.000699	84.246000	77.440000	2.839559	0.000010	
0.000061	0.001002	84.878000	70.430000	2.791120	0.000010	
0.000059	0.000624	85.082000	79.290000	3.067523	0.000010	
0.000057	0.000674	85.676000	78.380000	2.986849	0.000010	
0.000055	0.000531	85.974000	82.460000	2.963484	0.000001	
0.000050	0.000495	87.380000	83.360000	2.223815	0.000001	
0.000048	0.000476	88.118000	84.350000	1.937097	0.000001	
0.000047	0.000455	88.368000	84.960000	1.777320	0.000001	
0.000046	0.000459	88.680000	84.770000	1.651149	0.000001	
0.000045	0.000460	89.046000	84.890000	1.662951	0.000001	
0.000044	0.000467	89.006000	84.580000	1.741580	0.000001	
0.000045	0.000465	89.118000	84.830000	1.796470	0.000001	
0.000043	0.000465	89.296000	84.720000	1.797638	0.000001	
0.000044	0.000456	89.236000	85.100000	1.825506	0.000001	
0.000043	0.000456	89.488000	85.080000	1.943328	0.000001	
0.000043	0.000463	89.636000	84.890000	1.797066	0.000001	
0.000042	0.000469	89.606000	84.680000	1.777851	0.000001	
0.000041	0.000457	89.852000	85.150000	1.724920	0.000001	
0.000041	0.000451	89.746000	85.220000	1.818927	0.000001	
0.000041	0.000452	90.006000	85.190000	1.961506	0.000001	
0.000040	0.000454	89.978000	85.370000	1.857348	0.000001	
0.000040	0.000455	90.012000	85.300000	1.970860	0.000001	
0.000040	0.000461	90.226000	85.100000	1.927906	0.000001	
0.000040	0.000454	90.186000	85.280000	2.040637	0.000001	
0.000038	0.000452	90.220000	85.450000	1.904008	0.000001	
0.000040	0.000461	90.320000	85.000000	1.977107	0.000001	
0.000038	0.000463	90.452000	85.150000	1.947526	0.000001	
0.000038	0.000459	90.388000	85.330000	1.941792	0.000001	
0.000038	0.000459	90.566000	85.260000	2.001037	0.000001	
0.000038	0.000460	90.530000	85.290000	2.129923	0.000001	
0.000039	0.000464	90.540000	85.050000	2.124268	0.000001	
0.000037	0.000462	90.796000	85.140000	2.186945	0.000001	
0.000037	0.000457	90.806000	85.480000	2.129149	0.000001	
0.000037	0.000465	90.912000	85.360000	2.254885	0.000001	
0.000037	0.000464	91.040000	85.230000	2.117590	0.000001	
0.000037	0.000452	90.912000	85.540000	2.189841	0.000001	
0.000037	0.000456	91.006000	85.520000	2.069159	0.000001	
0.000036	0.000459	91.260000	85.440000	2.087661	0.000001	
0.000036	0.000470	91.200000	85.230000	2.181534	0.000001	
0.000035	0.000469	91.270000	85.170000	2.172254	0.000001	
0.000036	0.000468	91.266000	85.320000	2.366694	0.000001	
0.000035	0.000457	91.234000	85.260000	2.314280	0.000001	
0.000036	0.000451	91.338000	85.890000	2.358683	0.000001	
0.000034	0.000466	91.542000	85.460000	2.269653	0.000001	
0.000033	0.000454	91.580000	85.790000	2.064119	0.000000	
0.000033	0.000449	91.852000	85.850000	2.008240	0.000000	
0.000033	0.000447	91.916000	85.870000	1.896817	0.000000	
0.000033	0.000448	91.848000	85.860000	1.944551	0.000000	
0.000032	0.000446	91.942000	85.880000	1.868821	0.000000	
0.000033	0.000446	91.822000	85.890000	1.899415	0.000000	
0.000033	0.000444	92.004000	86.110000	1.935508	0.000000	
0.000033	0.000444	91.956000	86.070000	1.971826	0.000000	
0.000033	0.000444	92.010000	86.160000	1.980872	0.000000	
0.000032	0.000447	91.988000	86.140000	1.879226	0.000000	
0.000032	0.000447	91.980000	85.970000	1.912604	0.000000	
0.000033	0.000449	91.970000	85.960000	1.900847	0.000000	
0.000033	0.000449	92.190000	86.120000	1.995380	0.000000	
0.000033	0.000449	91.968000	86.130000	1.983531	0.000000	
0.000033	0.000448	92.048000	86.090000	1.991849	0.000000	
0.000033	0.000447	91.980000	86.070000	2.016087	0.000000	
0.000033	0.000449	92.076000	85.960000	2.065004	0.000000	
0.000032	0.000446	92.186000	86.010000	1.953756	0.000000	
0.000033	0.000445	91.846000	86.070000	1.970561	0.000000	
0.000033	0.000444	91.974000	86.100000	2.040620	0.000000	
0.000032	0.000446	92.076000	86.070000	1.891804	0.000000	
0.000033	0.000447	92.090000	86.040000	1.931489	0.000000	
0.000032	0.000448	92.200000	85.880000	1.984767	0.000000	
0.000032	0.000448	92.184000	85.910000	1.950429	0.000000	
0.000031	0.000446	92.196000	86.040000	1.791203	0.000000	
0.000032	0.000448	92.206000	86.040000	1.990825	0.000000	
0.000032	0.000448	92.078000	86.010000	2.021542	0.000000	
0.000032	0.000448	92.090000	85.970000	1.918879	0.000000	
0.000031	0.000447	92.362000	86.000000	2.002818	0.000000	
0.000031	0.000446	92.300000	86.050000	1.922920	0.000000	
