Learning Rate	Test Loss	Test Acc.	
0.010000	2.671163	0.953125	
0.010000	2.758902	0.921875	
0.010000	2.787391	0.921875	
0.010000	2.746410	0.906250	
0.010000	2.677171	0.945312	
0.010000	2.677745	0.953125	
0.010000	2.709846	0.945312	
0.010000	2.725524	0.921875	
0.010000	2.665251	0.914062	
0.010000	2.876955	0.882812	
0.010000	2.603482	0.921875	
0.010000	2.753822	0.914062	
0.010000	2.600665	0.929688	
0.010000	2.666602	0.929688	
0.010000	2.638945	0.890625	
0.010000	2.545341	0.921875	
0.010000	2.654264	0.914062	
0.010000	2.664514	0.914062	
0.010000	2.719982	0.898438	
0.010000	2.511672	0.937500	
0.010000	2.623451	0.945312	
0.010000	2.590341	0.906250	
0.010000	2.539568	0.921875	
0.010000	2.452653	0.960938	
0.010000	2.433907	0.953125	
0.010000	2.437055	0.937500	
0.010000	2.397840	0.960938	
0.010000	2.613539	0.890625	
0.010000	2.497026	0.929688	
0.010000	2.664120	0.882812	
0.010000	2.507433	0.914062	
0.010000	2.463073	0.953125	
0.010000	2.481385	0.921875	
0.010000	2.414238	0.945312	
0.010000	2.453232	0.921875	
0.010000	2.468513	0.906250	
0.010000	2.429337	0.929688	
0.010000	2.371513	0.945312	
0.010000	2.352040	0.945312	
0.010000	2.271636	0.976562	
0.010000	2.233070	0.968750	
0.010000	2.232275	0.992188	
0.010000	2.202523	0.992188	
0.010000	2.203736	0.976562	
0.010000	2.247452	0.968750	
0.010000	2.315017	0.937500	
0.010000	2.361554	0.890625	
0.010000	2.319800	0.937500	
0.010000	2.179773	0.968750	
0.010000	2.138643	0.976562	
0.010000	2.217389	0.968750	
0.010000	2.628999	0.851562	
0.010000	2.310234	0.898438	
0.010000	2.268240	0.953125	
0.010000	2.119797	0.968750	
0.010000	2.126331	0.976562	
0.010000	2.156952	0.953125	
0.010000	2.185517	0.960938	
0.010000	2.310907	0.921875	
0.010000	2.067425	0.984375	
0.010000	2.117176	0.984375	
0.010000	2.454955	0.859375	
0.010000	2.099128	0.945312	
0.010000	2.154062	0.968750	
0.010000	2.200234	0.929688	
0.010000	2.128589	0.937500	
0.010000	2.082341	0.968750	
0.010000	2.009790	0.984375	
0.010000	1.976776	0.992188	
0.010000	1.968084	1.000000	
0.010000	2.075663	0.960938	
0.010000	2.054107	0.953125	
0.010000	2.007030	0.968750	
0.010000	1.999608	0.976562	
0.010000	2.004396	0.968750	
0.010000	2.147481	0.921875	
0.010000	2.224951	0.882812	
0.010000	2.187423	0.898438	
0.010000	1.898535	1.000000	
0.010000	0.765101	0.968750	
0.010000	0.791704	0.945312	
0.010000	0.835624	0.945312	
0.010000	0.887240	0.921875	
0.010000	0.859110	0.945312	
0.010000	0.831406	0.953125	
0.010000	0.814039	0.929688	
0.010000	0.968630	0.906250	
0.010000	0.852108	0.937500	
0.010000	0.923793	0.937500	
0.010000	0.782564	0.960938	
0.010000	0.799589	0.960938	
0.010000	0.778743	0.960938	
0.010000	0.819065	0.960938	
0.010000	0.803156	0.968750	
0.010000	0.801632	0.945312	
0.010000	0.871370	0.914062	
0.010000	0.883045	0.929688	
0.010000	1.001468	0.898438	
0.010000	0.746861	0.968750	
0.010000	0.845390	0.953125	
0.010000	0.811512	0.953125	
0.010000	0.728661	0.976562	
0.010000	0.828040	0.937500	
0.010000	0.807845	0.960938	
0.010000	0.781905	0.953125	
0.010000	0.750010	0.968750	
0.010000	0.860508	0.929688	
0.010000	0.931684	0.929688	
0.010000	0.909542	0.914062	
0.010000	0.838786	0.953125	
0.010000	0.854721	0.937500	
0.010000	0.909235	0.937500	
0.010000	0.813022	0.953125	
0.010000	0.747112	0.953125	
0.010000	0.843924	0.929688	
0.010000	0.790875	0.968750	
0.010000	0.879731	0.921875	
0.010000	0.739357	0.953125	
0.010000	0.709957	0.984375	
0.010000	0.714891	0.984375	
0.010000	0.684746	0.984375	
0.010000	0.651721	1.000000	
0.010000	0.709583	0.984375	
0.010000	0.764586	0.960938	
0.010000	0.749858	0.968750	
0.010000	0.819608	0.929688	
0.010000	0.756239	0.960938	
0.010000	0.731847	0.976562	
0.010000	0.677896	0.976562	
0.010000	0.753550	0.953125	
0.010000	1.107912	0.875000	
0.010000	0.764823	0.945312	
0.010000	0.881984	0.953125	
0.010000	0.690152	0.984375	
0.010000	0.636614	0.992188	
0.010000	0.681913	0.984375	
0.010000	0.733826	0.953125	
0.010000	0.770684	0.945312	
0.010000	0.665071	0.992188	
0.010000	0.746601	0.953125	
0.010000	0.920972	0.898438	
0.010000	0.668204	0.992188	
0.010000	0.761519	0.953125	
0.010000	0.826461	0.945312	
0.010000	0.773407	0.960938	
0.010000	0.648042	0.992188	
0.010000	0.640358	0.992188	
0.010000	0.653076	0.992188	
0.010000	0.646772	0.984375	
0.010000	0.740408	0.960938	
0.010000	0.747371	0.960938	
0.010000	0.650738	0.992188	
0.010000	0.668975	0.984375	
0.010000	0.720983	0.953125	
0.010000	1.141744	0.890625	
0.010000	0.939914	0.953125	
0.010000	0.787090	0.945312	
0.010000	0.610158	1.000000	
0.010000	0.679140	0.945312	
0.010000	0.593927	0.960938	
0.010000	0.655574	0.953125	
0.010000	0.753475	0.921875	
0.010000	0.661583	0.929688	
0.010000	0.651092	0.929688	
0.010000	0.547761	0.953125	
0.010000	0.737344	0.929688	
0.010000	0.623962	0.960938	
0.010000	0.688195	0.929688	
0.010000	0.675597	0.914062	
0.010000	0.601310	0.976562	
0.010000	0.604465	0.945312	
0.010000	0.735992	0.953125	
0.010000	0.540972	0.945312	
0.010000	0.584572	0.960938	
0.010000	0.709009	0.914062	
0.010000	0.620219	0.953125	
0.010000	0.749522	0.906250	
0.010000	0.536939	0.960938	
0.010000	0.563627	0.953125	
0.010000	0.641322	0.929688	
0.010000	0.584227	0.953125	
0.010000	0.572572	0.937500	
0.010000	0.606107	0.945312	
0.010000	0.477826	0.992188	
0.010000	0.530434	0.976562	
0.010000	0.640673	0.914062	
0.010000	0.610996	0.960938	
0.010000	0.760395	0.937500	
0.010000	0.563634	0.976562	
0.010000	0.661814	0.929688	
0.010000	0.572441	0.953125	
0.010000	0.620319	0.937500	
0.010000	0.611597	0.945312	
0.010000	0.749410	0.937500	
0.010000	0.672312	0.929688	
0.010000	0.579605	0.960938	
0.010000	0.514695	0.960938	
0.010000	0.518036	0.976562	
0.010000	0.480928	0.984375	
0.010000	0.482189	0.984375	
0.010000	0.468845	0.976562	
0.010000	0.550127	0.968750	
