Learning Rate	Train Loss	Train Acc.	
0.001000	426769.437500	0.148438	
0.001000	426592.625000	0.062500	
0.001000	426417.593750	0.171875	
0.001000	426241.375000	0.125000	
0.001000	426065.968750	0.125000	
0.001000	425888.250000	0.148438	
0.001000	425714.531250	0.070312	
0.001000	425538.687500	0.140625	
0.001000	425362.812500	0.070312	
0.001000	425187.437500	0.101562	
0.001000	425012.656250	0.218750	
0.001000	424837.687500	0.125000	
0.001000	424664.031250	0.140625	
0.001000	424489.031250	0.117188	
0.001000	424312.875000	0.210938	
0.001000	424140.906250	0.085938	
0.001000	423967.750000	0.117188	
0.001000	423792.125000	0.140625	
0.001000	423618.281250	0.101562	
0.001000	423444.718750	0.101562	
0.001000	423272.687500	0.101562	
0.001000	423098.468750	0.109375	
0.001000	422925.281250	0.156250	
0.001000	422751.750000	0.085938	
0.001000	422578.843750	0.101562	
0.001000	422405.562500	0.148438	
0.001000	422233.906250	0.117188	
0.001000	422060.531250	0.148438	
0.001000	421889.500000	0.140625	
0.001000	421717.156250	0.148438	
0.001000	421545.718750	0.101562	
0.001000	421373.875000	0.132812	
0.001000	421202.406250	0.171875	
0.001000	421030.875000	0.195312	
0.001000	420859.531250	0.148438	
0.001000	420688.656250	0.085938	
0.001000	420516.281250	0.101562	
0.001000	420346.468750	0.140625	
0.001000	420175.187500	0.101562	
0.001000	420004.093750	0.132812	
0.001000	419833.687500	0.085938	
0.001000	419662.156250	0.187500	
0.001000	419492.375000	0.125000	
0.001000	419321.343750	0.132812	
0.001000	419151.281250	0.070312	
0.001000	418980.812500	0.164062	
0.001000	418810.312500	0.125000	
0.001000	418642.000000	0.109375	
0.001000	418471.437500	0.203125	
0.001000	418301.093750	0.171875	
0.001000	418132.312500	0.132812	
0.001000	417962.625000	0.125000	
0.001000	417793.187500	0.101562	
0.001000	417623.156250	0.164062	
0.001000	417455.031250	0.132812	
0.001000	417284.843750	0.179688	
0.001000	417116.687500	0.093750	
0.001000	416946.843750	0.125000	
0.001000	416777.593750	0.062500	
0.001000	416608.875000	0.148438	
0.001000	416440.062500	0.140625	
0.001000	416271.656250	0.109375	
0.001000	416104.125000	0.140625	
0.001000	415933.781250	0.140625	
0.001000	415765.843750	0.132812	
0.001000	415597.281250	0.062500	
0.001000	415429.250000	0.117188	
0.001000	415261.093750	0.070312	
0.001000	415092.406250	0.109375	
0.001000	414924.312500	0.125000	
0.001000	414756.500000	0.140625	
0.001000	414588.812500	0.132812	
0.001000	414420.750000	0.148438	
0.001000	414252.687500	0.171875	
0.001000	414084.406250	0.195312	
0.001000	413916.781250	0.148438	
0.001000	413750.687500	0.085938	
0.001000	413582.250000	0.203125	
0.001000	413415.406250	0.148438	
0.001000	413247.500000	0.171875	
0.001000	413079.468750	0.125000	
0.001000	412912.093750	0.179688	
0.001000	412744.843750	0.164062	
0.001000	412577.500000	0.179688	
0.001000	412411.000000	0.171875	
0.001000	412243.343750	0.148438	
0.001000	412076.843750	0.101562	
0.001000	411909.906250	0.070312	
0.001000	411743.593750	0.125000	
0.001000	411577.531250	0.109375	
0.001000	411409.875000	0.148438	
0.001000	411244.125000	0.078125	
0.001000	411077.562500	0.093750	
0.001000	410911.281250	0.117188	
0.001000	410744.531250	0.101562	
0.001000	410578.750000	0.117188	
0.001000	410412.531250	0.109375	
0.001000	410246.093750	0.117188	
0.001000	410080.125000	0.109375	
0.001000	409914.000000	0.078125	
0.001000	409747.968750	0.085938	
0.001000	409581.593750	0.109375	
0.001000	409416.718750	0.085938	
0.001000	409249.718750	0.125000	
0.001000	409084.156250	0.078125	
0.001000	408918.437500	0.093750	
0.001000	408752.656250	0.125000	
0.001000	408587.093750	0.062500	
0.001000	408421.406250	0.117188	
0.001000	408255.062500	0.109375	
0.001000	408089.218750	0.101562	
0.001000	407923.531250	0.125000	
0.001000	407758.343750	0.070312	
0.001000	407592.343750	0.132812	
0.001000	407427.625000	0.085938	
0.001000	407261.718750	0.062500	
0.001000	407096.312500	0.085938	
0.001000	406932.218750	0.062500	
0.001000	406765.781250	0.140625	
0.001000	406599.562500	0.156250	
0.001000	406435.375000	0.132812	
0.001000	406270.000000	0.070312	
0.001000	406104.062500	0.070312	
0.001000	405939.281250	0.140625	
0.001000	405773.968750	0.109375	
0.001000	405608.562500	0.054688	
