Learning Rate	Loss	Acc. at 1	Acc. at 5	Time	
0.050000	5.235452	11.440000	29.820000	280.730318	
0.050000	5.152062	19.320000	43.559998	560.626629	
0.050000	2.959002	24.539999	51.020000	849.008425	
0.050000	3.277561	28.260000	54.739998	1128.955516	
0.050000	3.591895	33.059998	61.279999	1409.176239	
0.050000	3.870031	36.619999	64.180000	1687.494856	
0.050000	3.237233	37.360001	65.299995	1980.032040	
0.050000	2.221579	42.259998	69.299995	2271.808300	
0.050000	3.795383	43.520000	72.279999	2560.126376	
0.050000	2.274944	45.799999	72.379997	2851.201529	
0.050000	2.461862	46.719997	74.279999	3154.654516	
0.050000	3.006235	48.119999	75.400002	3462.425319	
0.050000	2.265243	49.879997	76.519997	3761.095680	
0.050000	3.021573	52.879997	78.220001	4062.292976	
0.050000	2.126212	54.459999	79.500000	4367.532587	
0.050000	2.252711	55.000000	80.059998	4669.510834	
0.050000	3.099805	55.340000	80.180000	4970.551238	
0.050000	2.723809	55.539997	80.879997	5279.018301	
0.050000	2.166766	59.259998	83.019997	5581.455562	
0.050000	1.744895	59.579998	83.419998	5886.778251	
0.050000	3.024071	61.399998	84.419998	6192.776312	
0.050000	2.470907	61.399998	83.959999	6496.177847	
0.050000	1.997672	61.959999	85.119995	6796.183855	
0.050000	1.386647	63.820000	85.959999	7082.895522	
0.050000	2.142184	63.859997	86.860001	7360.535795	
0.050000	2.483092	65.439995	86.919998	7640.596123	
0.050000	1.848609	67.059998	88.559998	7923.991014	
0.050000	2.868140	68.040001	87.919998	8206.552449	
0.050000	2.080095	68.799995	89.199997	8492.239664	
0.050000	2.788156	69.680000	89.619995	8781.250020	
0.050000	1.347264	77.180000	93.419998	9060.028580	
0.050000	1.168975	77.339996	93.159996	9334.983822	
0.050000	3.810639	78.860001	94.040001	9617.772558	
0.050000	1.273110	78.299995	93.579994	9892.467892	
0.050000	1.162181	79.339996	94.419998	10182.575120	
0.050000	2.025934	80.019997	94.500000	10473.356344	
0.050000	1.336159	80.479996	95.079994	10758.887533	
0.050000	1.290787	80.900002	94.839996	11049.178037	
0.050000	1.484239	80.040001	94.439995	11338.851737	
0.050000	0.717374	81.540001	95.299995	11627.077087	
0.050000	2.488388	80.759995	94.899994	11917.447136	
0.050000	2.058996	82.139999	95.299995	12212.702375	
0.050000	1.618616	81.559998	95.000000	12504.174764	
0.050000	1.512594	82.579994	95.699997	12793.337516	
0.050000	2.225120	82.939995	95.680000	13081.459703	
0.050000	1.993182	83.079994	95.860001	13375.282893	
0.050000	1.600017	83.739998	96.079994	13667.206061	
0.050000	1.359250	83.739998	96.079994	13958.579154	
0.050000	1.857508	83.559998	95.739998	14249.382447	
0.050000	1.878842	83.559998	95.899994	14548.486745	
0.050000	1.049053	84.839996	96.139999	14843.737872	
0.050000	1.734538	83.860001	96.399994	15138.565223	
0.050000	1.325093	83.979996	96.099998	15429.077239	
0.050000	1.682348	84.379997	96.220001	15719.997932	
0.050000	1.965125	85.500000	96.619995	16000.845863	
0.050000	1.554059	86.119995	96.739998	16276.614382	
0.050000	0.831201	86.279999	96.860001	16551.466593	
0.050000	1.383015	86.279999	97.019997	16831.226247	
0.050000	1.459380	86.279999	96.680000	17104.580880	
0.050000	2.098463	86.279999	96.680000	17379.389446	
0.050000	1.811379	86.540001	96.680000	17654.564480	
0.050000	1.249676	86.779999	97.019997	17930.207642	
0.050000	1.397986	87.619995	97.299995	18209.000522	
0.050000	1.776003	87.779999	97.360001	18481.831764	
0.050000	2.574782	87.919998	97.379997	18759.101180	
0.050000	1.660762	87.919998	97.180000	19033.737887	
0.050000	1.061868	87.939995	97.360001	19308.501400	
0.050000	1.006071	87.519997	96.919998	19583.152432	
0.050000	2.082594	88.119995	97.399994	19856.594192	
0.050000	1.351921	88.119995	97.419998	20129.857491	
0.050000	1.372799	88.119995	97.279999	20404.060237	
0.050000	2.146602	88.139999	97.239998	20680.557553	
0.050000	1.086948	88.139999	97.360001	20956.024483	
0.050000	1.302900	88.139999	97.459999	21230.774574	
0.050000	1.992258	87.820000	97.159996	21506.769769	
0.050000	1.691495	87.820000	97.059998	21784.262739	
0.050000	1.349647	87.820000	97.199997	22069.891903	
0.050000	2.118026	88.320000	97.599998	22352.810872	
0.050000	0.755589	88.459999	97.399994	22634.652224	
0.050000	1.463902	87.939995	97.259995	22916.576982	
0.050000	1.222154	87.939995	97.119995	23200.147871	
0.050000	3.438242	87.939995	97.220001	23481.078142	
0.050000	0.864878	88.659996	97.299995	23764.631941	
0.050000	1.517490	87.939995	97.299995	24042.031845	
0.050000	1.643429	88.759995	97.459999	24320.574065	
0.050000	1.413243	88.000000	97.180000	24598.923344	
0.050000	1.073296	88.000000	97.379997	24874.841954	
0.050000	1.764379	88.759995	97.419998	25155.168711	
0.050000	1.510722	88.099998	97.259995	25434.570085	
0.050000	0.696470	88.959999	97.619995	25714.128594	
0.050000	1.332529	88.959999	97.500000	25993.694566	
0.050000	1.762059	88.959999	97.479996	26273.914744	
0.050000	1.414407	88.959999	97.540001	26554.148189	
0.050000	1.106660	88.959999	97.579994	26838.421305	
0.050000	1.674094	88.320000	97.399994	27119.438474	
0.050000	2.700954	88.320000	97.259995	27398.572662	
0.050000	0.943093	88.959999	97.599998	27676.631997	
0.050000	1.605312	88.320000	97.339996	27957.141641	
0.050000	1.524844	88.959999	97.579994	28240.994187	
0.050000	1.931030	88.379997	97.139999	28520.340476	
