Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000077	2.293640	9.580000	11.790000	
0.000076	2.281303	12.485000	17.160000	
0.000076	2.267970	17.881667	23.440000	
0.000075	2.254165	24.275000	30.590000	
0.000075	2.239820	31.953333	38.930000	
0.000075	2.224682	40.336667	46.290000	
0.000074	2.208491	47.585000	51.790000	
0.000073	2.190937	52.358333	54.990000	
0.000073	2.171685	55.328333	57.240000	
0.000072	2.150406	57.300000	58.830000	
0.000072	2.126723	58.721667	59.990000	
0.000071	2.100185	59.980000	61.200000	
0.000070	2.070345	60.940000	62.000000	
0.000069	2.036760	61.821667	63.120000	
0.000068	1.998822	62.750000	64.200000	
