Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000815	0.502337	11.842000	8.400000	
0.000598	0.006980	13.378000	14.100000	
0.000559	0.002241	19.420000	20.520000	
0.000528	0.002034	22.850000	23.480000	
0.000503	0.001986	26.576000	27.260000	
0.000478	0.001920	30.624000	28.460000	
0.000454	0.002094	33.526000	30.350000	
0.000428	0.001911	37.846000	34.300000	
0.000414	0.001668	40.252000	38.560000	
0.000394	0.001714	43.118000	39.620000	
0.000386	0.001512	44.922000	43.790000	
0.000373	0.001497	46.776000	44.150000	
0.000358	0.001537	48.778000	44.690000	
0.000351	0.001692	50.354000	43.310000	
0.000346	0.001537	51.446000	47.810000	
0.000325	0.001428	54.276000	48.390000	
0.000315	0.001555	55.818000	47.940000	
0.000304	0.001265	57.490000	54.620000	
0.000288	0.001179	59.844000	58.170000	
0.000270	0.001297	62.562000	56.240000	
0.000266	0.001230	63.532000	57.650000	
0.000277	0.001317	61.972000	56.850000	
0.000248	0.001085	65.914000	61.970000	
0.000234	0.000999	67.966000	65.120000	
0.000223	0.001821	69.656000	42.720000	
0.000271	0.001455	62.662000	53.190000	
0.000231	0.001043	68.550000	64.630000	
0.000211	0.000963	71.172000	66.980000	
0.000197	0.000877	73.042000	69.160000	
0.000193	0.000934	73.958000	67.870000	
0.000190	0.000827	73.638000	71.350000	
0.000178	0.000803	75.926000	71.940000	
0.000169	0.000831	77.150000	71.810000	
0.000163	0.000828	77.778000	72.190000	
0.000170	0.000848	77.160000	71.420000	
0.000158	0.000875	78.400000	71.590000	
0.000151	0.000674	79.810000	76.870000	
0.000142	0.000899	80.726000	70.810000	
0.000136	0.001063	81.774000	67.450000	
0.000140	0.000791	80.950000	74.410000	
0.000133	0.000707	82.038000	76.880000	
0.000124	0.000809	83.164000	74.510000	
0.000119	0.000623	83.922000	79.670000	
0.000117	0.000778	84.020000	75.400000	
0.000112	0.000665	84.720000	77.970000	
0.000106	0.000621	85.534000	79.870000	
0.000104	0.000630	86.030000	78.860000	
0.000100	0.000836	86.490000	75.220000	
0.000106	0.000658	85.696000	78.990000	
0.000098	0.000632	86.710000	79.140000	
0.000092	0.000573	87.588000	81.420000	
0.000086	0.000584	88.174000	80.790000	
0.000082	0.000674	88.808000	79.460000	
0.000081	0.000639	89.088000	79.960000	
0.000078	0.000593	89.344000	81.380000	
0.000077	0.000655	89.750000	79.600000	
0.000076	0.000579	89.546000	82.240000	
0.000070	0.000581	90.668000	82.330000	
0.000066	0.000522	90.888000	83.700000	
0.000065	0.000527	91.234000	83.770000	
0.000064	0.000614	91.286000	82.700000	
0.000062	0.000717	91.536000	79.020000	
0.000071	0.000708	90.386000	78.780000	
0.000060	0.000529	91.770000	84.120000	
0.000054	0.000669	92.720000	80.830000	
0.000051	0.000541	93.032000	83.890000	
0.000049	0.000589	93.186000	83.450000	
0.000048	0.000515	93.558000	85.140000	
0.000048	0.000639	93.544000	83.080000	
0.000046	0.000555	93.596000	84.930000	
0.000045	0.000591	93.938000	83.360000	
0.000041	0.000569	94.458000	84.170000	
0.000039	0.000564	94.634000	84.700000	
0.000037	0.000675	95.000000	82.600000	
0.000037	0.000773	94.898000	80.330000	
0.000042	0.000584	94.112000	84.280000	
0.000036	0.000563	95.046000	85.170000	
0.000035	0.000596	95.332000	84.610000	
0.000034	0.000513	95.420000	85.750000	
0.000030	0.000568	95.846000	85.280000	
0.000022	0.000460	97.098000	87.550000	
0.000018	0.000435	97.858000	88.000000	
0.000016	0.000435	98.122000	88.110000	
0.000014	0.000434	98.306000	88.080000	
0.000014	0.000434	98.460000	88.240000	
0.000013	0.000438	98.546000	88.310000	
0.000012	0.000440	98.608000	88.390000	
0.000012	0.000443	98.598000	88.370000	
0.000012	0.000446	98.734000	88.290000	
0.000011	0.000450	98.760000	88.360000	
0.000011	0.000451	98.768000	88.390000	
0.000010	0.000454	98.912000	88.330000	
0.000010	0.000454	98.918000	88.290000	
0.000010	0.000457	98.916000	88.490000	
0.000009	0.000459	98.958000	88.320000	
0.000009	0.000459	98.918000	88.320000	
0.000009	0.000462	99.072000	88.280000	
0.000009	0.000464	99.008000	88.340000	
0.000009	0.000470	99.026000	88.540000	
0.000009	0.000469	99.088000	88.570000	
0.000008	0.000464	99.232000	88.370000	
0.000008	0.000470	99.128000	88.470000	
0.000008	0.000473	99.120000	88.420000	
0.000007	0.000477	99.254000	88.340000	
0.000008	0.000479	99.202000	88.420000	
0.000007	0.000483	99.242000	88.390000	
0.000007	0.000481	99.258000	88.580000	
0.000007	0.000478	99.246000	88.400000	
0.000007	0.000485	99.268000	88.360000	
0.000007	0.000492	99.280000	88.260000	
0.000007	0.000492	99.324000	88.410000	
0.000006	0.000494	99.390000	88.460000	
0.000006	0.000496	99.368000	88.490000	
