Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000202	8.635112	13.473333	16.650000	
0.000279	2.342907	12.281667	11.780000	
0.000154	2.255546	11.165000	14.860000	
0.000148	2.113212	15.960000	31.510000	
0.000137	1.856598	35.085000	47.300000	
0.000114	1.339535	51.285000	60.620000	
0.000076	0.805207	67.476667	78.330000	
0.000048	0.581443	80.375000	84.200000	
0.000040	0.456945	83.265000	88.160000	
0.000029	0.349115	88.503333	90.320000	
0.000023	0.297800	90.030000	91.330000	
0.000020	0.277885	90.910000	91.600000	
0.000019	0.240650	91.130000	92.720000	
0.000016	0.213933	92.650000	93.250000	
0.000015	0.203424	93.263333	93.640000	
