Learning Rate	Avg. Loss	Train Loss	Train Acc.	Test Loss	Test Acc.	Time	
0.100000	1.133157	2.261270	11.328333	2.260765	11.270000	88.223649	
0.100000	0.964861	2.204657	29.806667	2.203427	29.559999	176.387751	
0.100000	0.861846	2.141089	50.898335	2.138554	51.520000	264.669897	
0.100000	0.806716	2.053435	70.853333	2.049212	72.500000	352.657125	
0.100000	0.759176	1.946153	80.478333	1.940063	81.550003	440.784414	
0.100000	0.722716	1.829363	86.738335	1.820550	87.550003	528.604661	
0.100000	0.697641	1.692597	90.568336	1.681155	91.169998	617.055940	
0.100000	0.672408	1.546401	92.266670	1.531662	92.919998	704.258457	
