Learning Rate	Loss	Acc. at 1	Acc. at 5	Time	
0.000010	4.584764	12.000000	30.779999	438.784158	
0.000010	4.108176	15.780000	37.719997	879.935666	
0.000010	4.722402	18.660000	41.360001	1324.328209	
0.000010	4.286437	21.779999	45.599998	1767.991683	
0.000010	3.857256	25.580000	52.219997	2210.878783	
0.000010	3.956985	28.039999	54.799999	2655.132741	
0.000010	2.785065	29.160000	56.919998	3101.946739	
0.000010	3.935508	32.799999	60.320000	3542.331147	
0.000010	4.187332	35.299999	62.619999	3986.235267	
0.000010	3.002740	36.500000	63.980000	4427.822061	
0.000010	2.930726	36.340000	64.119995	4866.620024	
0.000010	3.259449	39.200001	66.180000	5306.037416	
0.000010	3.530734	39.680000	66.779999	5747.352587	
0.000010	3.319050	41.079998	68.580002	6185.314325	
0.000010	2.968854	43.500000	69.320000	6626.636961	
0.000010	2.699106	43.500000	69.059998	7067.649812	
0.000010	3.323548	44.939999	71.419998	7493.452688	
0.000010	2.535935	45.599998	71.900002	7901.275259	
0.000010	2.401425	46.419998	73.180000	8336.226236	
0.000010	3.550712	47.559998	74.479996	8781.859824	
0.000010	3.104940	47.799999	74.739998	9224.110675	
0.000010	3.713137	49.680000	75.459999	9659.378830	
0.000010	1.994871	50.360001	77.180000	10094.124730	
0.000010	3.040883	50.719997	77.040001	10523.543701	
0.000010	2.625918	52.739998	78.419998	10958.674645	
0.000010	3.339873	52.739998	78.199997	11397.569537	
0.000010	2.062587	53.559998	79.519997	11831.925898	
0.000010	3.630480	54.939999	79.919998	12271.288075	
0.000010	1.780609	55.559998	80.259995	12704.907074	
0.000010	3.669880	55.559998	80.860001	13139.324636	
0.000010	2.706355	59.559998	83.040001	13572.722478	
0.000010	2.541005	60.459999	83.779999	14005.859798	
0.000010	2.064056	60.639999	83.479996	14443.893197	
0.000010	2.520696	59.439999	83.360001	14878.984023	
0.000010	1.637008	61.000000	84.159996	15313.859924	
0.000010	2.117682	61.000000	84.320000	15750.170300	
0.000010	2.181782	60.219997	83.779999	16188.013934	
0.000010	1.964146	61.559998	84.519997	16619.860287	
0.000010	2.398933	60.519997	84.099998	17053.176748	
0.000010	2.584002	60.519997	84.040001	17479.972722	
0.000010	2.616490	61.799999	84.699997	17906.007759	
0.000010	1.779746	61.799999	84.659996	18333.992764	
0.000010	2.468637	61.899998	84.500000	18742.903593	
0.000010	2.140218	62.199997	85.159996	19151.314716	
0.000010	2.428574	62.199997	84.779999	19556.967078	
0.000010	2.726509	62.619999	84.959999	19963.033262	
0.000010	3.425384	61.359997	84.479996	20367.503437	
0.000010	2.547884	62.619999	84.959999	20773.493925	
0.000010	2.082945	61.539997	84.500000	21177.718277	
0.000010	2.502051	61.599998	84.799995	21583.279104	
0.000010	2.816713	61.599998	84.939995	21990.905465	
0.000010	3.052962	63.419998	85.259995	22400.869553	
0.000010	3.305004	62.079998	85.139999	22808.483501	
0.000010	1.948377	62.079998	85.259995	23216.909235	
0.000010	3.189029	63.419998	85.919998	23624.534460	
0.000010	3.617998	62.359997	85.379997	24030.463175	
0.000010	2.781733	63.559998	85.659996	24436.594426	
0.000010	2.523766	63.879997	85.599998	24841.907230	
0.000010	2.327563	62.719997	85.279999	25249.354110	
0.000010	2.692057	64.059998	86.119995	25656.143516	
0.000010	2.228523	64.220001	85.919998	26063.260598	
0.000010	2.732242	63.019997	86.040001	26470.211624	
0.000010	2.431186	64.519997	85.699997	26877.612627	
0.000010	2.510680	63.019997	85.599998	27288.430257	
0.000010	2.296955	63.019997	85.699997	27693.437903	
0.000010	3.300783	64.580002	86.199997	28099.977293	
0.000010	3.787865	63.059998	85.979996	28506.678267	
0.000010	2.674200	63.059998	85.959999	28917.662844	
0.000010	1.964563	63.379997	85.820000	29327.897233	
0.000010	3.076912	63.379997	86.339996	29740.638485	
0.000010	2.166289	63.379997	86.299995	30146.295665	
0.000010	2.591730	64.680000	86.099998	30552.827406	
0.000010	2.194205	63.379997	86.079994	30965.117792	
0.000010	1.915606	63.379997	85.939995	31373.944825	
0.000010	1.664568	64.680000	86.079994	31782.141476	
0.000010	1.955381	64.680000	86.119995	32187.643619	
0.000010	1.898736	64.680000	86.239998	32595.027968	
0.000010	1.633427	63.480000	86.019997	33002.277723	
0.000010	2.613748	63.480000	85.879997	33410.252887	
0.000010	2.942203	63.480000	86.079994	33816.370207	
0.000010	1.684928	64.860001	86.199997	34223.916190	
0.000010	2.708255	63.480000	86.180000	34631.439245	
0.000010	2.895776	64.860001	86.279999	35038.546415	
0.000010	2.950886	64.860001	86.360001	35447.814286	
0.000010	3.107837	63.480000	85.959999	35855.168657	
0.000010	2.046515	63.480000	85.919998	36266.817126	
0.000010	1.986977	64.860001	86.400002	36674.133823	
0.000010	2.530790	63.480000	86.159996	37090.286534	
0.000010	1.769384	63.480000	86.099998	37497.811746	
0.000010	2.273255	64.860001	86.559998	37905.027884	
0.000010	2.221228	64.860001	86.459999	38315.164090	
0.000010	2.253732	64.860001	86.239998	38722.226392	
0.000010	1.995161	64.860001	86.279999	39128.321928	
0.000010	3.152600	64.860001	86.119995	39539.987966	
0.000010	2.158611	63.480000	85.939995	39947.379806	
0.000010	2.534738	63.480000	86.220001	40354.129243	
0.000010	2.457479	64.860001	86.220001	40760.897434	
0.000010	2.477744	63.480000	86.119995	41165.892114	
0.000010	1.275447	64.860001	86.159996	41572.467037	
0.000010	2.387584	64.860001	86.559998	41979.208380	
