Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000300	0.002313	19.292000	10.000000	
0.000256	0.002495	29.652000	11.270000	
0.000237	0.002816	36.050000	12.140000	
0.000221	0.002428	41.022000	16.690000	
0.000206	0.001605	44.820000	39.910000	
0.000194	0.001483	48.776000	46.330000	
0.000186	0.001734	51.724000	44.030000	
0.000181	0.002856	52.666000	33.570000	
0.000172	0.001782	55.620000	45.840000	
0.000163	0.001719	57.656000	48.360000	
0.000156	0.001400	60.010000	54.750000	
0.000150	0.002403	61.456000	42.470000	
0.000142	0.001544	63.176000	51.700000	
0.000136	0.001527	65.202000	53.920000	
0.000147	0.001648	62.140000	52.610000	
0.000140	0.001454	64.012000	54.240000	
0.000132	0.001932	66.194000	51.260000	
0.000126	0.001177	67.660000	62.390000	
0.000120	0.001121	69.280000	62.670000	
0.000118	0.000948	69.800000	66.840000	
0.000114	0.001129	70.904000	64.380000	
0.000112	0.001317	71.370000	59.870000	
0.000108	0.001177	72.304000	61.750000	
0.000108	0.000993	72.674000	67.170000	
0.000103	0.001455	73.446000	57.710000	
0.000104	0.000841	73.682000	70.680000	
0.000102	0.000966	74.438000	68.310000	
0.000100	0.001069	74.488000	66.540000	
0.000097	0.000832	75.776000	72.060000	
0.000096	0.000808	76.252000	72.920000	
0.000093	0.000917	76.096000	70.390000	
0.000092	0.001044	76.830000	68.170000	
0.000091	0.000903	77.154000	71.270000	
0.000091	0.001077	77.370000	66.740000	
0.000088	0.000925	77.718000	69.910000	
0.000087	0.001037	77.966000	66.710000	
0.000086	0.001162	78.394000	63.720000	
0.000086	0.000759	78.804000	74.770000	
0.000083	0.000817	79.290000	73.250000	
0.000084	0.000741	78.952000	75.510000	
0.000083	0.000951	79.450000	69.920000	
0.000082	0.000720	79.696000	76.070000	
0.000080	0.000787	80.038000	74.470000	
0.000079	0.000891	80.300000	72.210000	
0.000077	0.000829	80.460000	74.170000	
0.000077	0.000993	80.686000	70.970000	
0.000078	0.000908	80.622000	73.510000	
0.000079	0.000913	80.658000	71.340000	
0.000076	0.000837	80.880000	73.400000	
0.000076	0.000828	81.060000	74.050000	
0.000076	0.000757	81.326000	75.740000	
0.000073	0.000927	81.688000	73.040000	
0.000073	0.000766	81.760000	75.930000	
0.000072	0.000649	82.114000	78.600000	
0.000071	0.000780	82.230000	75.070000	
0.000072	0.000671	82.466000	77.870000	
0.000070	0.000724	82.556000	76.360000	
0.000071	0.000708	82.636000	77.390000	
0.000070	0.000703	82.412000	77.430000	
0.000070	0.000643	82.714000	78.000000	
0.000069	0.000706	82.842000	77.720000	
0.000068	0.000895	83.148000	73.800000	
0.000067	0.000858	83.116000	74.510000	
0.000067	0.000635	83.204000	79.890000	
0.000067	0.000679	83.282000	78.320000	
0.000067	0.000716	83.470000	78.270000	
0.000066	0.000593	83.396000	80.580000	
0.000067	0.000614	83.362000	79.990000	
0.000068	0.000752	83.550000	76.660000	
0.000066	0.000687	83.558000	78.120000	
0.000066	0.000629	83.818000	79.560000	
0.000066	0.000820	84.020000	76.060000	
0.000064	0.000708	84.094000	78.270000	
0.000063	0.000607	84.130000	80.220000	
0.000064	0.000607	84.486000	80.200000	
0.000062	0.000638	84.410000	79.690000	
0.000063	0.000561	84.634000	81.810000	
0.000062	0.000663	84.666000	78.980000	
0.000063	0.000687	84.350000	78.630000	
0.000063	0.000689	84.242000	78.540000	
0.000061	0.000524	84.946000	82.770000	
0.000058	0.000511	85.542000	82.810000	
0.000058	0.000495	85.678000	83.680000	
0.000057	0.000501	85.914000	83.480000	
0.000056	0.000498	86.080000	83.400000	
