Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000747	0.951614	61.000000	78.810000	
0.000184	0.229396	89.365000	93.110000	
0.000104	0.164185	93.831667	95.160000	
0.000078	0.138904	95.435000	95.780000	
0.000064	0.121258	96.263333	96.390000	
0.000055	0.093282	96.793333	97.060000	
0.000048	0.089250	97.181667	97.200000	
0.000044	0.084190	97.416667	97.450000	
0.000040	0.067674	97.623333	97.780000	
0.000036	0.068241	97.836667	97.840000	
0.000034	0.064247	97.965000	97.980000	
0.000031	0.058565	98.125000	98.100000	
0.000030	0.053988	98.236667	98.200000	
0.000028	0.054654	98.308333	98.200000	
0.000027	0.054329	98.395000	98.260000	
