Train Loss	Valid Loss	Train Acc.	Valid Acc.	Grad Norm	Noise Record	
0.000968	0.001957	27.870000	28.870000	8.538742	0.000001	
0.000761	0.001483	43.510000	45.640000	5.647658	0.000001	
0.000652	0.001372	52.326000	51.160000	7.004129	0.000001	
0.000562	0.001202	59.440000	57.340000	7.829329	0.000001	
0.000479	0.001034	65.780000	64.260000	7.243420	0.000001	
0.000417	0.001032	70.224000	64.650000	7.026496	0.000001	
0.000366	0.000832	74.232000	71.820000	6.338224	0.000001	
0.000326	0.000705	77.026000	75.980000	5.925680	0.000001	
0.000281	0.000824	80.278000	73.870000	5.449259	0.000001	
0.000263	0.000808	81.668000	73.760000	5.800715	0.000001	
0.000242	0.001002	83.084000	69.860000	5.423815	0.000001	
0.000225	0.000704	84.310000	77.110000	5.200376	0.000001	
0.000205	0.000530	85.656000	82.840000	5.133670	0.000001	
0.000195	0.000683	86.450000	78.620000	5.429961	0.000001	
0.000183	0.000596	87.272000	80.790000	5.165955	0.000001	
0.000173	0.000514	87.876000	83.230000	4.917869	0.000001	
0.000154	0.000513	89.304000	83.540000	4.743138	0.000001	
0.000147	0.000642	89.544000	81.050000	4.974866	0.000001	
0.000139	0.000592	90.112000	81.340000	4.738612	0.000001	
0.000130	0.000460	90.874000	85.910000	4.722565	0.000001	
0.000123	0.000477	91.302000	84.920000	4.627174	0.000001	
0.000115	0.000516	91.840000	84.690000	4.615791	0.000001	
0.000109	0.000613	92.326000	81.950000	4.683097	0.000001	
0.000109	0.000468	92.206000	86.060000	4.893949	0.000001	
0.000100	0.000525	92.818000	85.090000	4.669477	0.000001	
0.000098	0.000461	93.100000	86.390000	4.611117	0.000001	
0.000092	0.000539	93.490000	85.320000	4.515628	0.000001	
0.000083	0.000433	94.064000	86.970000	4.262762	0.000001	
0.000078	0.000460	94.486000	86.970000	4.250877	0.000001	
0.000075	0.000595	94.682000	84.770000	4.364585	0.000001	
0.000071	0.000563	94.928000	84.790000	4.312595	0.000001	
0.000069	0.000467	94.988000	87.080000	4.344509	0.000001	
0.000064	0.000422	95.406000	88.810000	4.213266	0.000001	
0.000065	0.000439	95.416000	87.860000	4.344369	0.000001	
0.000059	0.000496	95.732000	87.290000	4.053126	0.000001	
0.000055	0.000465	96.024000	87.950000	4.021166	0.000001	
0.000053	0.000451	96.294000	87.930000	3.932813	0.000001	
0.000050	0.000581	96.492000	86.260000	3.964998	0.000001	
0.000048	0.000487	96.542000	87.650000	3.930800	0.000001	
0.000048	0.000440	96.688000	88.550000	3.965627	0.000001	
0.000043	0.000483	96.888000	87.930000	3.813600	0.000001	
0.000044	0.000506	96.790000	87.610000	3.919469	0.000001	
0.000043	0.000500	96.886000	88.040000	3.937625	0.000001	
0.000040	0.000406	97.146000	89.390000	3.773699	0.000001	
0.000036	0.000484	97.494000	88.090000	3.613545	0.000001	
0.000036	0.000514	97.390000	88.370000	3.732822	0.000001	
0.000030	0.000448	97.894000	89.010000	3.335379	0.000001	
0.000029	0.000460	97.882000	89.230000	3.354743	0.000001	
0.000031	0.000489	97.740000	88.710000	3.559525	0.000001	
0.000029	0.000480	97.870000	88.420000	3.540206	0.000001	
0.000029	0.000438	97.962000	89.980000	3.453409	0.000001	
0.000026	0.000483	98.162000	88.830000	3.299557	0.000001	
0.000024	0.000474	98.302000	89.530000	3.165700	0.000001	
0.000023	0.000446	98.352000	90.000000	3.153528	0.000001	
0.000023	0.000560	98.430000	88.420000	3.240979	0.000001	
0.000024	0.000561	98.336000	88.120000	3.289409	0.000001	
0.000022	0.000499	98.434000	89.120000	3.166870	0.000001	
0.000021	0.000502	98.530000	89.420000	3.086275	0.000001	
0.000021	0.000642	98.480000	87.320000	3.180378	0.000001	
0.000022	0.000457	98.532000	89.630000	3.146281	0.000001	
0.000020	0.000581	98.620000	88.510000	3.003967	0.000001	
0.000017	0.000584	98.796000	88.410000	2.846133	0.000001	
0.000017	0.000466	98.800000	90.490000	2.868361	0.000001	
0.000016	0.000508	98.890000	89.670000	2.829263	0.000001	
0.000016	0.000525	98.846000	89.440000	2.798474	0.000001	
0.000014	0.000444	99.060000	90.680000	2.612454	0.000001	
0.000014	0.000503	99.028000	89.610000	2.649464	0.000001	
0.000014	0.000483	98.990000	90.320000	2.675053	0.000001	
0.000013	0.000522	99.112000	89.630000	2.570061	0.000001	
0.000013	0.000525	99.108000	89.550000	2.588546	0.000001	
0.000014	0.000501	98.988000	89.800000	2.737565	0.000001	
0.000013	0.000574	99.100000	89.440000	2.603800	0.000001	
0.000013	0.000517	99.118000	89.980000	2.650252	0.000001	
0.000013	0.000503	99.080000	89.960000	2.706983	0.000001	
0.000012	0.000508	99.198000	90.370000	2.472134	0.000001	
0.000012	0.000561	99.164000	89.420000	2.501087	0.000001	
0.000011	0.000493	99.232000	90.440000	2.394745	0.000001	
0.000010	0.000485	99.324000	90.210000	2.337406	0.000001	
0.000010	0.000475	99.260000	91.000000	2.407907	0.000001	
0.000010	0.000548	99.264000	90.050000	2.431815	0.000001	
0.000007	0.000434	99.552000	91.720000	1.833995	0.000000	
0.000004	0.000420	99.794000	91.940000	1.258082	0.000000	
0.000003	0.000414	99.842000	92.110000	1.109829	0.000000	
0.000003	0.000414	99.872000	92.140000	0.994260	0.000000	
0.000002	0.000412	99.896000	92.090000	0.889493	0.000000	
0.000003	0.000413	99.884000	92.120000	0.951577	0.000000	
0.000002	0.000411	99.890000	92.060000	0.924395	0.000000	
0.000002	0.000412	99.918000	92.020000	0.836051	0.000000	
0.000002	0.000410	99.922000	92.070000	0.834590	0.000000	
0.000002	0.000415	99.922000	92.090000	0.855852	0.000000	
0.000002	0.000410	99.896000	92.150000	0.885501	0.000000	
0.000002	0.000411	99.926000	92.150000	0.796031	0.000000	
0.000002	0.000412	99.962000	92.100000	0.670590	0.000000	
0.000002	0.000413	99.944000	92.130000	0.715944	0.000000	
0.000001	0.000412	99.954000	92.160000	0.622750	0.000000	
