Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000775	0.442239	57.898333	85.240000	
0.000122	0.147982	92.531667	95.620000	
0.000068	0.107742	95.866667	96.720000	
0.000051	0.092527	96.923333	97.070000	
0.000042	0.081769	97.465000	97.410000	
0.000037	0.063448	97.785000	97.890000	
0.000032	0.059906	98.078333	98.060000	
0.000029	0.055914	98.243333	98.200000	
0.000026	0.045818	98.436667	98.430000	
0.000024	0.044808	98.551667	98.630000	
0.000022	0.048078	98.690000	98.460000	
0.000021	0.048797	98.716667	98.270000	
0.000020	0.036852	98.868333	98.630000	
0.000019	0.043013	98.873333	98.610000	
0.000017	0.040985	98.950000	98.590000	
