Train Loss	Valid Loss	Train Acc.	Valid Acc.	Grad Norm	Noise Record	
0.000618	0.082402	16.516000	10.110000	9.966760	0.000004	
0.000503	0.002118	26.202000	27.650000	2.210581	0.000002	
0.000448	0.001852	34.554000	32.070000	2.817120	0.000001	
0.000418	0.001654	39.334000	40.070000	3.715779	0.000001	
0.000391	0.002119	43.764000	31.210000	4.462702	0.000001	
0.000371	0.001731	46.890000	39.110000	4.646821	0.000001	
0.000357	0.001532	49.478000	45.840000	4.994511	0.000001	
0.000329	0.001366	53.564000	49.920000	4.752678	0.000001	
0.000306	0.001344	57.504000	51.580000	5.093905	0.000001	
0.000299	0.001215	58.490000	57.100000	6.218861	0.000001	
0.000273	0.001185	62.220000	58.270000	5.015847	0.000001	
0.000246	0.001494	65.984000	51.610000	4.968571	0.000001	
0.000234	0.001529	67.594000	49.990000	5.891129	0.000001	
0.000218	0.001178	70.000000	60.370000	5.236816	0.000001	
0.000201	0.001058	72.558000	64.990000	5.132556	0.000001	
0.000186	0.000859	74.416000	70.240000	5.078073	0.000001	
0.000180	0.000845	75.404000	71.190000	5.434193	0.000001	
0.000166	0.001012	77.416000	67.520000	5.099479	0.000001	
0.000152	0.000831	79.298000	71.980000	4.558747	0.000000	
0.000145	0.000829	80.264000	72.420000	4.703806	0.000000	
0.000134	0.000751	81.810000	74.930000	4.669894	0.000000	
0.000125	0.000735	83.214000	75.910000	4.212746	0.000000	
0.000119	0.000742	84.014000	75.180000	4.268849	0.000000	
0.000115	0.000620	84.402000	79.590000	4.472233	0.000000	
0.000108	0.000823	85.462000	73.780000	4.286284	0.000000	
0.000103	0.000703	86.082000	77.660000	4.015830	0.000000	
0.000100	0.000569	86.504000	81.450000	4.376593	0.000000	
0.000095	0.000698	87.246000	78.340000	4.087879	0.000000	
0.000089	0.000620	87.966000	81.100000	4.023362	0.000000	
0.000086	0.000559	88.552000	82.320000	4.140228	0.000000	
0.000083	0.000578	88.642000	82.100000	4.064393	0.000000	
0.000078	0.000611	89.612000	80.960000	3.978941	0.000000	
0.000074	0.000567	90.020000	82.510000	3.648683	0.000000	
0.000070	0.000464	90.584000	84.840000	3.709487	0.000000	
0.000068	0.000654	90.658000	80.290000	3.942845	0.000000	
0.000063	0.000599	91.382000	82.480000	3.623127	0.000000	
0.000063	0.000560	91.430000	83.710000	3.795141	0.000000	
0.000058	0.000667	92.210000	81.260000	3.555106	0.000000	
0.000057	0.000604	92.382000	82.720000	3.635791	0.000000	
0.000052	0.000676	92.862000	81.390000	3.511604	0.000000	
0.000051	0.000590	93.056000	83.470000	3.651026	0.000000	
0.000049	0.000574	93.428000	83.720000	3.533120	0.000000	
0.000045	0.000571	93.848000	84.360000	3.385153	0.000000	
0.000045	0.000571	93.890000	84.230000	3.604974	0.000000	
0.000042	0.000501	94.340000	85.820000	3.221522	0.000000	
0.000039	0.000543	94.708000	85.380000	3.328475	0.000000	
0.000040	0.000581	94.630000	84.380000	3.653666	0.000000	
0.000040	0.000552	94.650000	85.240000	3.493068	0.000000	
0.000037	0.000467	94.946000	87.320000	3.445437	0.000000	
0.000035	0.000524	95.114000	85.760000	3.426315	0.000000	
0.000033	0.000571	95.476000	85.840000	3.178295	0.000000	
0.000031	0.000483	95.868000	87.240000	3.152417	0.000000	
0.000029	0.000502	95.972000	87.130000	3.122239	0.000000	
0.000029	0.000489	95.948000	87.350000	3.285225	0.000000	
0.000027	0.000653	96.148000	84.300000	3.210531	0.000000	
0.000027	0.000720	96.402000	84.340000	3.334183	0.000000	
0.000029	0.000526	96.016000	86.980000	3.534899	0.000000	
0.000026	0.000569	96.474000	86.540000	3.112953	0.000000	
0.000024	0.000510	96.626000	86.950000	2.960172	0.000000	
0.000023	0.000551	96.926000	87.050000	2.870527	0.000000	
0.000022	0.000474	96.832000	88.250000	3.124851	0.000000	
0.000020	0.000489	97.320000	88.410000	2.863129	0.000000	
0.000020	0.000522	97.410000	87.580000	2.905818	0.000000	
0.000019	0.000539	97.352000	87.710000	2.873952	0.000000	
0.000019	0.000588	97.402000	86.680000	2.837348	0.000000	
0.000018	0.000567	97.412000	87.300000	2.868748	0.000000	
0.000017	0.000649	97.698000	85.720000	2.722864	0.000000	
0.000017	0.000516	97.714000	88.570000	2.818357	0.000000	
0.000017	0.000630	97.632000	86.900000	2.858558	0.000000	
0.000016	0.000604	97.812000	86.640000	2.695074	0.000000	
0.000016	0.000593	97.796000	86.920000	2.761357	0.000000	
0.000015	0.000542	97.914000	88.100000	2.633770	0.000000	
0.000014	0.000525	98.160000	88.080000	2.522397	0.000000	
0.000011	0.000546	98.444000	88.130000	2.256985	0.000000	
0.000013	0.000600	98.294000	87.940000	2.591347	0.000000	
0.000013	0.000629	98.222000	87.120000	2.613137	0.000000	
0.000013	0.000560	98.296000	88.450000	2.638879	0.000000	
0.000014	0.000540	98.112000	88.150000	2.692403	0.000000	
0.000012	0.000532	98.444000	88.750000	2.365339	0.000000	
0.000012	0.000580	98.472000	88.630000	2.374950	0.000000	
0.000008	0.000450	98.904000	90.620000	1.887424	0.000000	
0.000005	0.000437	99.434000	90.640000	1.298202	0.000000	
0.000004	0.000416	99.624000	91.120000	0.984691	0.000000	
0.000003	0.000418	99.680000	91.110000	0.927558	0.000000	
0.000003	0.000419	99.688000	91.180000	0.968968	0.000000	
0.000003	0.000415	99.734000	91.180000	0.921490	0.000000	
0.000003	0.000415	99.726000	91.230000	0.924047	0.000000	
0.000003	0.000416	99.762000	91.310000	0.873450	0.000000	
0.000002	0.000416	99.786000	91.240000	0.795485	0.000000	
0.000002	0.000419	99.822000	91.370000	0.846891	0.000000	
0.000002	0.000422	99.788000	91.250000	0.802608	0.000000	
0.000002	0.000421	99.800000	91.230000	0.830034	0.000000	
0.000002	0.000422	99.844000	91.170000	0.776320	0.000000	
0.000002	0.000422	99.844000	91.090000	0.838126	0.000000	
0.000002	0.000425	99.828000	91.150000	0.712563	0.000000	
0.000002	0.000423	99.856000	91.120000	0.780502	0.000000	
0.000002	0.000425	99.862000	91.190000	0.753071	0.000000	
0.000002	0.000424	99.870000	91.220000	0.719864	0.000000	
0.000002	0.000426	99.880000	91.260000	0.754649	0.000000	
0.000002	0.000422	99.866000	91.260000	0.718475	0.000000	
0.000002	0.000422	99.874000	91.380000	0.727310	0.000000	
0.000002	0.000423	99.858000	91.320000	0.737792	0.000000	
0.000002	0.000426	99.884000	91.320000	0.769974	0.000000	
0.000001	0.000427	99.908000	91.340000	0.618660	0.000000	
0.000002	0.000431	99.874000	91.080000	0.739724	0.000000	
0.000001	0.000435	99.910000	91.060000	0.597906	0.000000	
0.000001	0.000430	99.898000	91.140000	0.652009	0.000000	
0.000002	0.000429	99.876000	91.220000	0.688218	0.000000	
0.000002	0.000435	99.914000	91.120000	0.680478	0.000000	
