Train Loss	Valid Loss	Train Acc.	Valid Acc.	Grad Norm	Noise Record	
0.000628	0.011104	16.494000	8.340000	10.295941	0.000422	
0.000504	0.002408	25.922000	20.320000	3.136410	0.000196	
0.000446	0.001796	34.556000	32.700000	3.073189	0.000147	
0.000420	0.001677	38.756000	37.850000	4.055444	0.000122	
0.000394	0.001499	42.830000	43.580000	4.307938	0.000106	
0.000367	0.001401	47.420000	48.780000	4.846877	0.000095	
0.000347	0.001310	50.680000	51.790000	5.623847	0.000087	
0.000323	0.001268	54.412000	54.030000	5.604628	0.000080	
0.000305	0.001399	57.542000	49.040000	5.926553	0.000075	
0.000281	0.001399	60.828000	51.390000	5.270568	0.000071	
0.000262	0.001108	63.562000	61.280000	5.667770	0.000067	
0.000242	0.001362	66.644000	55.130000	5.080074	0.000064	
0.000249	0.001613	65.780000	50.940000	6.222203	0.000061	
0.000227	0.001108	68.888000	63.310000	4.920896	0.000058	
0.000206	0.000955	71.702000	67.790000	5.029864	0.000056	
0.000189	0.000834	74.122000	71.530000	4.859004	0.000054	
0.000177	0.000834	75.970000	71.330000	4.911789	0.000052	
0.000163	0.000718	77.712000	75.330000	4.476012	0.000050	
0.000150	0.000857	79.854000	72.420000	4.135738	0.000049	
0.000144	0.000799	80.662000	73.770000	4.799788	0.000048	
0.000137	0.000699	81.482000	76.540000	4.404023	0.000046	
0.000126	0.000786	82.814000	73.940000	4.246163	0.000045	
0.000121	0.000604	83.644000	79.850000	4.195670	0.000044	
0.000116	0.000618	84.332000	79.420000	4.237335	0.000043	
0.000107	0.000863	85.248000	73.740000	4.072360	0.000042	
0.000104	0.000609	85.972000	80.050000	4.311101	0.000041	
0.000100	0.000571	86.574000	81.520000	3.904309	0.000040	
0.000092	0.000624	87.718000	81.140000	3.776045	0.000039	
0.000090	0.000861	87.968000	74.530000	4.046866	0.000039	
0.000090	0.000551	88.102000	82.220000	4.200910	0.000038	
0.000081	0.000614	88.976000	80.470000	3.898708	0.000037	
0.000078	0.000751	89.642000	77.130000	3.772284	0.000037	
0.000075	0.000609	89.854000	80.940000	3.712882	0.000036	
0.000070	0.000530	90.646000	83.390000	3.654290	0.000035	
0.000069	0.000544	90.718000	83.200000	3.876325	0.000035	
0.000066	0.000500	90.954000	84.250000	3.818299	0.000034	
0.000063	0.000516	91.672000	84.520000	3.623808	0.000034	
0.000060	0.000829	91.890000	78.680000	3.616479	0.000033	
0.000058	0.000618	92.098000	82.090000	3.695198	0.000033	
0.000057	0.000563	92.208000	83.280000	3.790855	0.000032	
0.000053	0.000606	92.948000	82.700000	3.474931	0.000032	
0.000050	0.000595	93.138000	83.520000	3.492793	0.000031	
0.000046	0.000438	93.566000	87.100000	3.391329	0.000031	
0.000046	0.000488	93.776000	86.050000	3.431400	0.000031	
0.000043	0.000518	94.200000	85.540000	3.317713	0.000030	
0.000041	0.000556	94.350000	84.730000	3.322169	0.000030	
0.000041	0.000506	94.442000	85.940000	3.488452	0.000030	
0.000039	0.000582	94.846000	84.370000	3.377059	0.000029	
0.000040	0.000597	94.542000	84.110000	3.748587	0.000029	
0.000036	0.000484	95.058000	87.070000	3.373523	0.000029	
0.000035	0.000629	95.144000	84.510000	3.341482	0.000028	
0.000033	0.000522	95.510000	85.920000	3.181648	0.000028	
0.000031	0.000473	95.732000	87.060000	3.169571	0.000028	
0.000031	0.000506	95.804000	86.670000	3.294320	0.000027	
0.000029	0.000514	95.970000	86.670000	3.267015	0.000027	
