Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000297	0.002331	19.636000	10.050000	
0.000260	0.002557	28.792000	10.390000	
0.000239	0.002451	34.922000	26.860000	
0.000232	0.007118	36.948000	10.700000	
0.000224	0.007587	39.002000	18.460000	
0.000216	0.006787	42.168000	18.660000	
0.000209	0.004642	43.778000	18.950000	
0.000205	0.005544	45.268000	21.310000	
0.000202	0.003856	46.996000	23.810000	
0.000200	0.003382	46.874000	26.880000	
0.000196	0.002973	48.496000	32.660000	
0.000192	0.005404	49.758000	20.050000	
0.000188	0.004161	50.294000	28.530000	
0.000205	0.003141	46.360000	29.490000	
0.000202	0.003293	47.268000	30.730000	
0.000192	0.003118	49.366000	29.510000	
0.000186	0.002612	51.266000	39.610000	
0.000183	0.001874	52.458000	44.980000	
0.000178	0.001728	53.126000	46.150000	
0.000177	0.002151	53.920000	39.470000	
0.000176	0.002518	54.516000	36.470000	
0.000173	0.002912	54.958000	33.490000	
0.000172	0.002415	55.068000	39.630000	
0.000169	0.002139	56.484000	42.200000	
0.000165	0.002290	57.196000	40.410000	
0.000167	0.001787	56.894000	47.080000	
0.000164	0.001627	57.572000	50.030000	
0.000161	0.001333	58.070000	54.420000	
0.000160	0.001681	58.678000	48.720000	
0.000159	0.001452	58.610000	52.780000	
0.000155	0.001618	59.574000	50.000000	
0.000163	0.001629	58.190000	47.510000	
0.000156	0.001369	59.744000	52.630000	
0.000155	0.001205	59.810000	58.170000	
0.000154	0.001404	60.088000	54.030000	
0.000151	0.001453	60.414000	54.340000	
0.000152	0.001763	61.138000	47.230000	
0.000151	0.001677	60.930000	50.410000	
0.000151	0.002094	61.058000	47.690000	
0.000153	0.001641	60.544000	48.230000	
0.000149	0.001395	61.316000	52.670000	
0.000148	0.001192	61.944000	59.060000	
0.000146	0.001206	62.246000	58.730000	
0.000146	0.001252	62.260000	57.770000	
0.000148	0.001394	61.794000	56.210000	
0.000147	0.001255	62.016000	57.200000	
0.000146	0.001231	62.788000	56.810000	
0.000145	0.001330	62.258000	54.720000	
0.000145	0.001216	62.658000	58.180000	
0.000142	0.001384	63.264000	54.690000	
0.000144	0.001207	63.160000	59.360000	
0.000141	0.001561	63.720000	52.680000	
0.000142	0.002310	63.252000	43.940000	
0.000146	0.001410	61.918000	56.120000	
0.000144	0.001427	62.748000	55.300000	
0.000144	0.001304	63.460000	58.380000	
0.000142	0.001159	63.578000	60.460000	
0.000143	0.001211	63.834000	59.920000	
0.000140	0.001215	64.228000	59.040000	
0.000144	0.001193	62.820000	59.980000	
0.000140	0.001346	63.630000	57.740000	
0.000140	0.001221	63.964000	59.980000	
0.000138	0.001278	64.356000	58.750000	
0.000139	0.001146	64.460000	60.850000	
0.000138	0.001242	64.242000	58.140000	
0.000138	0.001137	64.496000	61.080000	
0.000137	0.001172	64.870000	60.410000	
0.000137	0.001129	64.768000	61.260000	
0.000138	0.001246	64.684000	58.040000	
0.000137	0.001059	64.654000	62.410000	
0.000135	0.001149	65.306000	60.310000	
0.000136	0.001118	65.052000	61.300000	
0.000137	0.001386	64.852000	55.240000	
0.000141	0.001121	63.784000	61.490000	
0.000139	0.001177	64.604000	58.330000	
0.000138	0.001311	64.832000	55.300000	
0.000136	0.001146	65.162000	60.190000	
0.000134	0.001288	65.776000	58.770000	
0.000134	0.001181	65.188000	59.720000	
0.000133	0.001224	65.690000	60.330000	
0.000131	0.001035	66.390000	64.190000	
0.000130	0.000964	66.746000	66.330000	
0.000129	0.000938	67.000000	66.920000	
0.000127	0.000934	67.180000	67.140000	
0.000127	0.000932	67.340000	67.050000	
0.000128	0.000924	67.576000	67.000000	
0.000127	0.000920	67.348000	67.210000	
0.000127	0.000920	67.496000	67.460000	
0.000127	0.000920	67.568000	67.360000	
0.000127	0.000919	67.852000	67.600000	
0.000126	0.000916	67.896000	67.570000	
0.000125	0.000915	68.358000	67.640000	
0.000125	0.000910	67.964000	67.950000	
0.000126	0.000913	68.096000	67.720000	
0.000125	0.000907	68.010000	68.010000	
0.000124	0.000911	67.914000	67.710000	
0.000124	0.000904	68.014000	67.850000	
0.000124	0.000905	68.382000	67.760000	
0.000124	0.000908	68.456000	67.790000	
0.000123	0.000902	68.292000	68.040000	
0.000123	0.000898	68.578000	68.100000	
0.000124	0.000898	68.616000	68.120000	
0.000123	0.000897	68.472000	68.230000	
0.000123	0.000898	68.866000	68.200000	
0.000123	0.000898	68.666000	68.140000	
0.000122	0.000893	68.544000	68.350000	
0.000124	0.000892	68.832000	68.440000	
0.000123	0.000894	68.834000	68.400000	
0.000121	0.000894	68.890000	68.640000	
0.000121	0.000892	68.898000	68.570000	
0.000121	0.000889	69.036000	68.550000	
0.000121	0.000887	69.002000	68.650000	
0.000122	0.000885	69.024000	68.690000	
0.000122	0.000889	69.068000	68.730000	
0.000122	0.000884	69.056000	68.800000	
0.000121	0.000880	69.212000	68.840000	
0.000123	0.000882	69.048000	68.880000	
0.000121	0.000881	69.282000	68.830000	
0.000121	0.000889	69.260000	68.650000	
0.000120	0.000883	69.328000	68.720000	
0.000119	0.000877	69.498000	69.100000	
0.000121	0.000876	69.204000	69.200000	
0.000121	0.000877	69.474000	69.110000	
0.000119	0.000878	69.524000	69.050000	
0.000120	0.000877	69.420000	69.130000	
0.000120	0.000876	69.428000	69.230000	
0.000119	0.000874	69.404000	69.300000	
0.000119	0.000874	69.506000	69.310000	
0.000120	0.000874	69.380000	69.140000	
0.000120	0.000877	69.586000	69.230000	
0.000120	0.000877	69.638000	69.300000	
0.000121	0.000877	69.250000	69.210000	
0.000120	0.000877	69.514000	69.140000	
0.000119	0.000877	69.518000	69.070000	
0.000121	0.000878	69.408000	69.010000	
0.000120	0.000876	69.542000	69.200000	
0.000119	0.000875	69.420000	69.310000	
0.000119	0.000874	69.562000	69.310000	
0.000119	0.000874	69.442000	69.170000	
0.000121	0.000873	69.338000	69.210000	
0.000120	0.000873	69.410000	69.320000	
0.000120	0.000874	69.562000	69.270000	
0.000120	0.000875	69.466000	69.300000	
0.000120	0.000874	69.576000	69.300000	
0.000118	0.000874	69.394000	69.350000	
0.000119	0.000873	69.658000	69.370000	
0.000120	0.000875	69.356000	69.290000	
0.000119	0.000876	69.622000	69.160000	
0.000118	0.000874	69.508000	69.240000	
0.000119	0.000873	69.614000	69.220000	
