Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000299	0.002329	19.892000	10.000000	
0.000272	0.002485	27.136000	9.970000	
0.000237	0.002260	35.528000	20.470000	
0.000223	0.001800	40.298000	31.310000	
0.000211	0.002054	44.004000	36.100000	
0.000203	0.002051	46.120000	37.730000	
0.000192	0.002028	49.170000	37.160000	
0.000188	0.001552	50.460000	47.790000	
0.000181	0.002220	53.342000	40.820000	
0.000175	0.001595	53.796000	50.730000	
0.000167	0.001441	56.858000	52.990000	
0.000165	0.001720	57.664000	48.340000	
0.000156	0.001964	59.602000	43.060000	
0.000157	0.003015	59.598000	33.680000	
0.000155	0.003185	60.256000	35.920000	
0.000146	0.001189	62.466000	58.510000	
0.000141	0.001279	63.818000	59.050000	
0.000137	0.001283	64.718000	58.010000	
0.000133	0.001390	66.002000	56.660000	
0.000138	0.001241	64.408000	57.200000	
0.000134	0.001620	65.864000	53.160000	
0.000129	0.001137	66.804000	60.530000	
0.000125	0.001281	67.730000	57.350000	
0.000123	0.001055	68.534000	63.980000	
0.000122	0.001265	68.804000	59.380000	
0.000120	0.001363	69.222000	58.580000	
0.000119	0.001105	69.854000	64.820000	
0.000116	0.001106	70.560000	64.460000	
0.000114	0.001080	70.900000	65.650000	
0.000114	0.001138	71.188000	63.390000	
0.000113	0.001179	70.874000	62.280000	
0.000113	0.000989	71.424000	67.180000	
0.000111	0.000901	71.934000	68.760000	
0.000109	0.000927	72.534000	68.780000	
0.000106	0.000875	72.904000	70.650000	
0.000104	0.000950	73.222000	68.650000	
0.000105	0.001121	73.298000	65.000000	
0.000103	0.000914	73.774000	68.720000	
0.000103	0.001094	74.002000	65.210000	
0.000103	0.000899	73.488000	70.010000	
0.000102	0.000954	74.050000	68.000000	
0.000100	0.001133	74.556000	64.130000	
0.000099	0.001315	74.816000	61.600000	
0.000097	0.000954	75.304000	68.490000	
0.000096	0.000856	75.358000	71.380000	
0.000096	0.000944	75.678000	70.010000	
0.000096	0.001030	75.832000	67.800000	
0.000095	0.000868	76.174000	70.540000	
0.000094	0.000954	76.212000	67.700000	
0.000096	0.000964	75.434000	68.810000	
0.000094	0.000902	76.442000	70.290000	
0.000092	0.000783	76.844000	74.320000	
0.000091	0.000841	77.176000	72.880000	
0.000090	0.000807	77.044000	73.310000	
0.000090	0.000916	77.216000	70.520000	
0.000092	0.000967	77.170000	70.120000	
0.000094	0.000815	76.644000	74.060000	
0.000092	0.000845	77.162000	72.410000	
0.000090	0.000822	77.542000	73.180000	
0.000090	0.000774	77.582000	73.880000	
0.000089	0.000858	77.700000	72.120000	
0.000088	0.000727	77.548000	76.320000	
0.000086	0.000775	78.340000	74.680000	
0.000086	0.000760	78.402000	75.070000	
0.000087	0.000748	78.576000	74.790000	
0.000085	0.000823	78.514000	73.560000	
0.000084	0.000834	79.178000	73.100000	
0.000085	0.001000	78.926000	69.770000	
0.000085	0.000789	79.244000	74.270000	
0.000083	0.000713	79.274000	76.020000	
0.000083	0.000844	79.330000	72.570000	
0.000084	0.000734	79.298000	75.290000	
0.000084	0.000715	78.892000	76.550000	
0.000082	0.000728	79.316000	75.460000	
0.000082	0.000723	79.774000	75.360000	
0.000082	0.000719	79.514000	76.040000	
0.000081	0.000769	79.766000	75.300000	
0.000082	0.000728	79.894000	76.120000	
0.000082	0.000728	79.488000	76.220000	
0.000081	0.000981	79.518000	69.980000	
0.000080	0.000650	79.858000	78.220000	
0.000078	0.000633	80.638000	79.000000	
0.000077	0.000609	80.886000	79.390000	
0.000076	0.000597	81.348000	79.910000	
0.000074	0.000596	81.448000	79.940000	
0.000075	0.000597	81.210000	80.000000	
