Learning Rate	Loss	Acc. at 1	Acc. at 5	Time	
0.000010	2.090195	45.129997	92.619995	200.923098	
0.000010	1.333530	51.570000	94.399994	400.472529	
0.000010	1.301149	53.930000	96.079994	599.578093	
0.000010	0.804748	61.399998	96.579994	799.000883	
0.000010	0.981776	64.680000	97.000000	998.142746	
0.000010	0.922185	67.769997	97.669998	1197.627508	
0.000010	0.826778	67.769997	97.860001	1401.425264	
0.000010	0.946383	69.540001	97.769997	1600.521243	
0.000010	1.093679	72.909996	98.000000	1799.654061	
0.000010	0.566276	73.849998	98.360001	2003.926647	
0.000010	0.385115	76.409996	98.729996	2203.440995	
0.000010	0.502030	77.150002	98.790001	2402.849686	
0.000010	0.651846	77.689995	98.759995	2603.175501	
0.000010	0.415040	77.689995	98.779999	2802.900884	
0.000010	0.762126	79.419998	98.939995	3002.766633	
0.000010	0.703177	79.419998	98.989998	3202.974931	
0.000010	0.415107	79.419998	98.949997	3403.687748	
0.000010	0.485281	80.369995	98.970001	3603.646531	
0.000010	0.386888	80.369995	99.040001	3803.719885	
0.000010	0.544609	81.259995	99.019997	4003.727538	
0.000010	0.423785	81.619995	98.970001	4203.601839	
0.000010	0.285074	81.619995	99.149994	4403.989269	
0.000010	0.330926	81.619995	99.009995	4604.453231	
0.000010	0.334936	81.619995	99.099998	4805.201104	
0.000010	0.348550	82.959999	99.149994	5005.019665	
0.000010	0.609974	83.309998	99.070000	5204.152117	
0.000010	0.441898	83.309998	99.180000	5406.256269	
0.000010	0.595808	83.309998	99.239998	5605.582256	
0.000010	0.390382	83.309998	99.279999	5805.578110	
0.000010	0.460211	84.529999	99.229996	6005.275120	
0.000010	0.140668	85.909996	99.269997	6209.850299	
0.000010	0.261687	86.049995	99.389999	6409.609649	
0.000010	0.162057	86.059998	99.399994	6609.435833	
0.000010	0.162261	86.189995	99.369995	6809.684441	
0.000010	0.256125	86.189995	99.419998	7010.138905	
0.000010	0.256759	86.250000	99.339996	7210.874695	
0.000010	0.233101	86.250000	99.379997	7411.300570	
0.000010	0.106210	86.250000	99.369995	7611.072592	
0.000010	0.293239	86.250000	99.320000	7811.201345	
0.000010	0.281398	86.250000	99.290001	8012.958405	
0.000010	0.340732	86.250000	99.349998	8213.319688	
0.000010	0.252387	86.259995	99.349998	8413.870382	
0.000010	0.337413	86.339996	99.339996	8614.911209	
0.000010	0.182477	86.339996	99.299995	8815.809618	
0.000010	0.602529	86.339996	99.339996	9016.183751	
0.000010	0.276328	86.339996	99.269997	9216.988118	
0.000010	0.168079	86.339996	99.299995	9418.561898	
0.000010	0.154038	86.339996	99.329994	9618.921782	
0.000010	0.254548	86.570000	99.329994	9820.350174	
0.000010	0.405933	86.570000	99.339996	10021.557876	
0.000010	0.158061	86.579994	99.360001	10222.823177	
0.000010	0.233663	86.579994	99.309998	10423.748305	
0.000010	0.244890	86.599998	99.309998	10624.002529	
0.000010	0.443916	86.599998	99.399994	10825.902952	
0.000010	0.113280	86.599998	99.329994	11026.051447	
0.000010	0.227435	86.599998	99.349998	11229.776237	
0.000010	0.150732	86.599998	99.360001	11428.737407	
0.000010	0.175810	86.599998	99.360001	11630.344252	
0.000010	0.160599	86.599998	99.309998	11831.244594	
0.000010	0.269402	86.599998	99.320000	12031.385740	
0.000010	0.097032	86.599998	99.369995	12233.269601	
0.000010	0.149057	86.599998	99.369995	12435.150295	
0.000010	0.119126	86.769997	99.379997	12636.782462	
0.000010	0.222820	86.769997	99.379997	12837.270649	
0.000010	0.177540	86.769997	99.360001	13039.537820	
0.000010	0.237283	86.769997	99.399994	13242.208612	
0.000010	0.327029	86.769997	99.349998	13444.375238	
0.000010	0.281197	86.769997	99.349998	13645.012308	
0.000010	0.213226	86.769997	99.360001	13846.117849	
0.000010	0.217493	86.769997	99.389999	14047.393518	
0.000010	0.237156	86.769997	99.349998	14249.433243	
0.000010	0.217354	86.769997	99.369995	14451.174950	
0.000010	0.155040	86.769997	99.379997	14652.051192	
0.000010	0.284410	86.769997	99.320000	14853.390182	
0.000010	0.365223	86.769997	99.320000	15054.922502	
0.000010	0.176858	86.769997	99.369995	15256.431434	
0.000010	0.198812	86.769997	99.399994	15457.930738	
0.000010	0.094209	86.769997	99.379997	15659.300483	
0.000010	0.392364	86.769997	99.349998	15860.655445	
0.000010	0.075601	86.769997	99.399994	16061.233187	
0.000010	0.281622	86.769997	99.360001	16261.572446	
0.000010	0.203816	86.769997	99.399994	16462.195988	
0.000010	0.189721	86.769997	99.389999	16663.832154	
0.000010	0.157026	86.769997	99.369995	16865.903535	
0.000010	0.317886	86.769997	99.389999	17067.204675	
0.000010	0.211199	86.769997	99.360001	17267.262501	
0.000010	0.148255	86.769997	99.399994	17470.284489	
0.000010	0.216075	86.769997	99.299995	17671.405344	
0.000010	0.204467	86.769997	99.399994	17872.958660	
0.000010	0.196832	86.769997	99.360001	18074.208002	
0.000010	0.155823	86.769997	99.399994	18275.146762	
0.000010	0.213296	86.769997	99.379997	18479.193432	
0.000010	0.188700	86.769997	99.349998	18680.370173	
0.000010	0.208102	86.769997	99.369995	18882.730595	
0.000010	0.190254	86.769997	99.389999	19083.819405	
0.000010	0.369624	86.769997	99.389999	19286.579896	
0.000010	0.306871	86.769997	99.339996	19487.597753	
0.000010	0.190358	86.769997	99.349998	19689.411233	
0.000010	0.124699	86.769997	99.379997	19889.771017	
0.000010	0.637484	86.769997	99.360001	20092.765949	
