Learning Rate	Loss	Acc. at 1	Acc. at 5	Time	
0.000010	1.353097	40.700001	91.619995	260.818904	
0.000010	1.435934	51.829998	93.930000	522.865003	
0.000010	1.459830	56.070000	95.099998	781.695129	
0.000010	0.964833	59.849998	96.180000	1040.364941	
0.000010	1.047691	61.889999	96.349998	1299.528787	
0.000010	0.983021	63.789997	96.930000	1559.320927	
0.000010	1.000370	64.430000	96.779999	1821.946808	
0.000010	1.070323	65.470001	97.079994	2083.152311	
0.000010	1.214564	68.009995	97.519997	2344.991806	
0.000010	0.764988	68.279999	97.439995	2605.127879	
0.000010	0.719326	70.750000	97.979996	2866.960727	
0.000010	0.807182	70.750000	97.790001	3127.137905	
0.000010	0.589620	72.169998	98.099998	3386.495447	
0.000010	0.647599	73.509995	98.259995	3646.121564	
0.000010	0.721724	73.509995	98.299995	3906.442840	
0.000010	1.020155	74.669998	98.339996	4166.100874	
0.000010	0.851742	75.129997	98.259995	4427.380101	
0.000010	0.564729	76.199997	98.459999	4688.509145	
0.000010	0.795648	76.199997	98.529999	4948.588959	
0.000010	0.506785	77.040001	98.509995	5208.610678	
0.000010	0.511454	77.040001	98.629997	5464.647168	
0.000010	0.694996	77.619995	98.699997	5723.594904	
0.000010	0.555760	78.290001	98.769997	5986.163364	
0.000010	0.555835	78.290001	98.610001	6245.362937	
0.000010	0.582282	78.820000	98.779999	6508.661216	
0.000010	0.756116	79.320000	98.899994	6769.461725	
0.000010	0.421110	79.320000	98.839996	7029.792499	
0.000010	0.885679	79.360001	98.849998	7291.165145	
0.000010	0.674946	79.400002	98.919998	7553.306179	
0.000010	0.557514	80.419998	99.009995	7815.447248	
0.000010	0.270734	81.239998	99.070000	8076.811688	
0.000010	0.459414	81.269997	99.040001	8338.291324	
0.000010	0.367778	81.570000	99.029999	8599.989832	
0.000010	0.260313	81.570000	99.009995	8859.370089	
0.000010	0.300971	81.579994	99.029999	9118.542290	
0.000010	0.382948	81.579994	99.040001	9381.606935	
0.000010	0.352178	81.779999	98.989998	9643.735167	
0.000010	0.430847	81.779999	99.079994	9904.350072	
0.000010	0.691752	81.779999	99.089996	10166.110265	
0.000010	0.399289	81.779999	98.979996	10426.413845	
0.000010	0.379685	81.779999	99.000000	10687.222010	
0.000010	0.488137	81.779999	99.029999	10947.597719	
0.000010	0.430406	81.779999	99.040001	11209.192901	
0.000010	0.521534	81.779999	99.019997	11469.110173	
0.000010	0.445885	81.790001	99.040001	11730.587651	
0.000010	0.537866	81.790001	98.989998	11990.679175	
0.000010	0.265781	81.790001	99.029999	12251.879073	
0.000010	0.410535	81.889999	98.989998	12515.295077	
0.000010	0.392815	81.989998	98.979996	12778.388037	
0.000010	0.547603	81.989998	99.000000	13040.664513	
0.000010	0.282223	81.989998	99.089996	13300.754256	
0.000010	0.255509	81.989998	99.029999	13562.363641	
0.000010	0.468743	81.989998	99.059998	13825.831202	
0.000010	0.680141	81.989998	99.029999	14083.369456	
0.000010	0.218732	82.049995	99.079994	14343.981521	
0.000010	0.614857	82.049995	99.079994	14604.964963	
0.000010	0.324672	82.049995	99.059998	14865.492305	
0.000010	0.509111	82.049995	99.079994	15127.026985	
0.000010	0.534601	82.049995	99.099998	15387.347683	
0.000010	0.500162	82.049995	99.000000	15645.991298	
0.000010	0.345823	82.059998	98.989998	15905.432030	
0.000010	0.366881	82.059998	99.040001	16166.701498	
0.000010	0.310452	82.059998	98.989998	16428.303823	
0.000010	0.391658	82.229996	99.099998	16687.062979	
0.000010	0.539930	82.229996	99.040001	16945.959306	
0.000010	0.375865	82.229996	99.049995	17208.848610	
0.000010	0.445944	82.229996	99.049995	17470.917497	
0.000010	0.307438	82.229996	99.040001	17730.445327	
0.000010	0.301996	82.229996	99.009995	17990.231146	
0.000010	0.381435	82.229996	99.099998	18250.074509	
0.000010	0.343621	82.229996	99.059998	18510.140668	
0.000010	0.456506	82.229996	99.029999	18773.259753	
0.000010	0.581534	82.229996	99.059998	19037.814647	
0.000010	0.566848	82.229996	99.059998	19296.340443	
0.000010	0.631202	82.229996	99.029999	19558.487882	
0.000010	0.211107	82.229996	99.049995	19821.133182	
0.000010	0.243487	82.229996	99.019997	20084.523073	
0.000010	0.335776	82.229996	99.029999	20337.682615	
0.000010	0.417671	82.229996	99.029999	20592.444259	
0.000010	0.452178	82.229996	99.079994	20846.165952	
0.000010	0.547464	82.229996	99.070000	21101.592306	
0.000010	0.323204	82.229996	99.019997	21354.244057	
0.000010	0.588475	82.229996	99.029999	21607.915617	
0.000010	0.434638	82.229996	99.049995	21859.987095	
0.000010	0.524655	82.229996	99.000000	22114.976183	
0.000010	0.406816	82.229996	99.079994	22370.757572	
0.000010	0.242497	82.229996	99.059998	22624.872126	
0.000010	0.545122	82.229996	99.070000	22878.538621	
0.000010	0.460085	82.229996	99.059998	23131.912850	
0.000010	0.543364	82.229996	99.040001	23383.460223	
0.000010	0.389437	82.229996	99.009995	23636.101520	
0.000010	0.287979	82.229996	99.029999	23891.019579	
0.000010	0.270575	82.229996	99.089996	24151.322037	
0.000010	0.398567	82.229996	99.079994	24405.552629	
0.000010	0.336853	82.229996	99.029999	24659.335749	
0.000010	0.490916	82.229996	99.070000	24910.529750	
0.000010	0.368050	82.229996	99.000000	25162.226066	
0.000010	0.268411	82.229996	99.070000	25414.949914	
0.000010	0.360990	82.229996	99.049995	25669.722372	
0.000010	0.616127	82.229996	99.009995	25923.489275	
