Learning Rate	Loss	Acc. at 1	Acc. at 5	Time	
0.000030	2.101994	41.500000	90.869995	148.109723	
0.000030	1.379112	51.029999	94.419998	294.937798	
0.000030	1.627670	55.149998	95.769997	441.170225	
0.000030	0.838511	57.230000	96.290001	587.499177	
0.000030	0.795149	64.189995	96.860001	733.441249	
0.000030	0.780769	69.570000	98.099998	881.031413	
0.000030	0.718046	73.839996	98.709999	1027.847222	
0.000030	0.682607	75.930000	98.659996	1174.301067	
0.000030	0.888742	79.099998	98.919998	1320.335855	
0.000030	0.386566	79.839996	98.849998	1467.228057	
0.000030	0.285372	82.199997	99.229996	1613.872133	
0.000030	0.585607	82.199997	99.250000	1760.999330	
0.000030	0.744038	82.199997	98.869995	1907.587203	
0.000030	0.293026	82.629997	99.369995	2055.400527	
0.000030	0.420739	83.419998	99.349998	2201.921420	
0.000030	0.399667	83.459999	99.399994	2348.725003	
0.000030	0.297382	83.459999	99.519997	2500.401942	
0.000030	0.325229	84.349998	99.389999	2647.870625	
0.000030	0.233309	86.519997	99.500000	2797.605746	
0.000030	0.229855	86.519997	99.479996	2943.736363	
0.000030	0.461805	86.519997	99.409996	3090.882929	
0.000030	0.289076	86.650002	99.529999	3237.549655	
0.000030	0.194399	86.949997	99.540001	3383.736682	
0.000030	0.241567	87.540001	99.659996	3530.762747	
0.000030	0.242502	87.540001	99.639999	3678.334765	
0.000030	0.399860	87.540001	99.579994	3826.222482	
0.000030	0.167522	88.349998	99.669998	3978.761303	
0.000030	0.408797	88.349998	99.500000	4125.963861	
0.000030	0.222294	88.459999	99.669998	4272.563764	
0.000030	0.332147	88.769997	99.689995	4419.360948	
0.000030	0.210584	90.899994	99.739998	4565.271235	
0.000030	0.110246	91.110001	99.769997	4711.420187	
0.000030	0.042795	91.149994	99.759995	4858.472079	
0.000030	0.099975	91.149994	99.790001	5007.278842	
0.000030	0.078295	91.329994	99.799995	5153.644063	
0.000030	0.030479	91.329994	99.799995	5299.622518	
0.000030	0.032576	91.339996	99.790001	5447.483867	
0.000030	0.125010	91.339996	99.790001	5594.564350	
0.000030	0.098928	91.339996	99.809998	5742.365136	
0.000030	0.044355	91.489998	99.739998	5889.372835	
0.000030	0.196271	91.489998	99.769997	6037.368156	
0.000030	0.087640	91.489998	99.759995	6185.001293	
0.000030	0.039908	91.489998	99.799995	6332.585675	
0.000030	0.070504	91.489998	99.750000	6479.554019	
0.000030	0.083308	91.589996	99.799995	6626.615088	
0.000030	0.042741	91.589996	99.759995	6773.902174	
0.000030	0.119801	91.589996	99.769997	6921.288341	
0.000030	0.055128	91.589996	99.739998	7072.093908	
