Learning Rate	Loss	Acc. at 1	Acc. at 5	Time	
0.000500	1.528134	45.840000	92.079994	106.129868	
0.000500	1.377751	53.969997	94.199997	210.609100	
0.000500	1.182846	62.599998	96.820000	316.150322	
0.000500	0.854278	62.599998	96.879997	421.415514	
0.000500	0.890855	68.290001	96.889999	526.201666	
0.000500	0.543571	75.059998	98.699997	631.515430	
0.000500	0.554278	75.059998	98.639999	736.235412	
0.000500	0.675709	76.549995	98.639999	840.537245	
0.000500	0.584708	79.439995	99.019997	948.555654	
0.000500	0.337357	79.519997	99.119995	1053.333629	
0.000500	0.313139	79.839996	99.189995	1158.572350	
0.000500	0.490972	82.579994	99.079994	1265.129737	
0.000500	0.742290	82.709999	99.279999	1370.488990	
0.000500	0.299889	82.709999	99.149994	1476.064025	
0.000500	0.431388	82.709999	99.239998	1583.784861	
0.000500	0.282001	82.709999	99.199997	1691.486625	
0.000500	0.320427	83.809998	99.439995	1796.539285	
0.000500	0.291092	83.809998	98.829994	1901.641872	
0.000500	0.240387	85.290001	99.509995	2006.978142	
0.000500	0.222112	87.000000	99.500000	2111.752579	
0.000500	0.438173	87.000000	99.489998	2218.028274	
0.000500	0.349111	87.000000	99.299995	2323.666602	
0.000500	0.174752	87.000000	99.449997	2429.271752	
0.000500	0.308514	87.000000	99.339996	2534.313092	
0.000500	0.196749	87.000000	99.519997	2640.576573	
0.000500	0.387380	87.000000	99.489998	2746.635770	
0.000500	0.412092	87.110001	99.619995	2855.405056	
0.000500	0.232221	87.110001	99.449997	2959.877442	
0.000500	0.134988	87.110001	99.540001	3065.738983	
0.000500	0.238751	88.309998	99.610001	3170.412403	
0.000500	0.334147	90.899994	99.669998	3275.701353	
0.000500	0.267920	90.899994	99.720001	3381.666517	
0.000500	0.061876	91.079994	99.720001	3487.655501	
0.000500	0.095353	91.180000	99.699997	3592.707043	
0.000500	0.082018	91.180000	99.680000	3698.480141	
0.000500	0.042914	91.180000	99.720001	3803.229258	
0.000500	0.069084	91.180000	99.739998	3909.151391	
0.000500	0.011636	91.180000	99.750000	4013.925852	
0.000500	0.094397	91.180000	99.759995	4118.863346	
0.000500	0.044790	91.180000	99.680000	4223.890785	
0.000500	0.162431	91.180000	99.720001	4329.429605	
0.000500	0.075044	91.189995	99.739998	4434.044534	
0.000500	0.023580	91.449997	99.699997	4539.752489	
0.000500	0.015966	91.449997	99.680000	4645.599588	
0.000500	0.038183	91.449997	99.689995	4750.989923	
0.000500	0.064199	91.449997	99.709999	4855.911739	
0.000500	0.103218	91.449997	99.699997	4961.374796	
0.000500	0.185426	91.449997	99.709999	5066.727823	
0.000500	0.090559	91.449997	99.689995	5172.486517	
0.000500	0.105165	91.449997	99.659996	5277.732188	
0.000500	0.005074	91.449997	99.729996	5383.556303	
0.000500	0.033380	91.449997	99.669998	5489.180131	
0.000500	0.015230	91.449997	99.709999	5594.592412	
0.000500	0.104102	91.449997	99.729996	5699.610344	
0.000500	0.005975	91.449997	99.729996	5805.983775	
0.000500	0.019448	91.449997	99.680000	5911.339890	
0.000500	0.007866	91.449997	99.669998	6016.146044	
0.000500	0.015487	91.449997	99.739998	6121.328541	
0.000500	0.023652	91.449997	99.720001	6226.712517	
0.000500	0.056694	91.449997	99.689995	6331.353668	
0.000500	0.009726	91.449997	99.729996	6436.168684	
0.000500	0.068567	91.449997	99.709999	6541.463923	
0.000500	0.082160	91.449997	99.709999	6646.960217	
0.000500	0.005348	91.449997	99.720001	6752.487270	
0.000500	0.014311	91.449997	99.729996	6858.514631	
0.000500	0.023747	91.449997	99.750000	6964.213449	
0.000500	0.023696	91.449997	99.759995	7069.429366	
0.000500	0.016194	91.449997	99.739998	7175.033075	
